Datetime,Username,Text,Location,Cleaned_Tweets
2022-12-07 12:00:06+00:00,sxrvhm,I think I am hungry. Sad because Im gonna eat after 8pm. 🥲,Kuala Lumpur City,think hungry sad going eat pm
2022-12-07 18:17:12+00:00,azlan96,"Sleepy , hungry, alot of work to do. Bad² combo","Selangor, Ampang",sleepy hungry alot work bad combo
2022-12-07 23:33:23+00:00,toraktech,"@MartinLeong25 @Murtadbak @harithzl I know i do..

Beliefs systems that benefit the rulers. Its a very human phenomenon. Told in the holy books. Warning us of the power hungry clerics and rulers of past.
Of prophets who fought against this power madness. Against people who sell away God's name.",,know belief system benefit ruler human phenomenon told holy book warning u power hungry cleric ruler past prophet fought power madness people sell away god name
2022-12-08 06:05:44+00:00,nekosera88,"Am pissed, hungry and stressed",Selangor,pissed hungry stressed
2022-12-08 12:02:13+00:00,ZackAvaricious,High carbs breakfast = IM HUNGRY LIKE HECK NOW GRRRRRRRRRR,Flat Earth,high carbs breakfast hungry like heck grrrrrrrrrr
2022-12-08 14:11:19+00:00,AlannaEloa,"I'm still thinking how to pay my rent this month and next month 😭 so hungry now, eat oats gonna be. My tummy please be patience 😩",,still thinking pay rent month next month hungry eat oat going tummy please patience
2022-12-09 03:42:57+00:00,AlannaEloa,"At anyhow. I am now headache, miserable to pay rental &amp; toiletries. Also everyday hungry, Australia. Have U resolve my case, so when could I fly back to U. I don't care as long my tummy comes back full living in Australia. Can you pls email me at least give me MY Travel Document",,anyhow headache miserable pay rental amp toiletry also everyday hungry australia resolve case could fly back care long tummy come back full living australia pls email least give travel document
2022-12-10 02:43:44+00:00,ongmichael,"@MZAusj @eddydaud @elzalyff Yes, unless you live in cave. Your statement is akin to "" there's food here, why are there hungry people in Malaysia?""",malaysia,yes unless live cave statement akin food hungry people malaysia
2022-12-10 10:34:31+00:00,peyter,You know you're hungry when the witches brew in The Northman looks like Bak Kut Teh,Kuala Lumpur,know hungry witch brew northman look like bak kut teh
2022-12-12 15:28:50+00:00,HazmanX12,We’re also hungry to achieve all the greater things in life. Why would sky be the limit if we can go to space?,,also hungry achieve greater thing life would sky limit go space
2022-12-12 15:31:27+00:00,HazmanX12,"“Stay hungry, stay foolish” - Steve Jobs",,stay hungry stay foolish steve job
2022-12-13 02:02:43+00:00,nekosxfx_,"ffs 😭 gov clinic waiting line is so damn lama.

And I'm just after my Night shift ends around 730am. 

I am so damn sleepy and hungry 😭😭😭",Celestia,ffs gov clinic waiting line damn lama night shift end around damn sleepy hungry
2022-12-13 04:40:21+00:00,ChandraRubnee,"You’re so hungry , you’ve got food delivered , you finish your rounds and run to collect your food only to find that it’s stolen …","Johor Bahru, Johor",hungry got food delivered finish round run collect food find stolen
2022-12-14 07:36:38+00:00,giannifarhan,"@greensuntimes definitely could get something better for that price, but i was so hungry i dont even care anymore 😭",under a rock,definitely could get something better price hungry even care anymore
2022-12-15 04:04:38+00:00,AdaniAlfonso,@bgrtii Yes. I can hear you. What is your problems? Lonely? Hungry? Poor? Tired? No money? Tell me. I can help you.,"Perlis, Malaysia",yes hear problem lonely hungry poor tired money tell help
2022-12-15 07:15:42+00:00,fitmomhsien,@fairyces I enjoyed the way he eats. Makes me hungry 😂,"Seremban, Negeri Sembilan",enjoyed way eats make hungry
2022-12-15 14:48:48+00:00,EshvinGill,Feeling extra hungry these days,Malaysia,feeling extra hungry day
2022-12-18 06:09:06+00:00,laolin99,Hungry and waiting for ma sister 🥲 https://t.co/LoGkb6PEMy,Your Kokoro,hungry waiting sister
2022-12-18 11:17:36+00:00,MyNameInYours,"Not hungry, but wanting to just eat, feeling guilty for eating, yet I can fill all this thing in. Now feeling hungry 😑 🫤 😒 https://t.co/AYkMUtv4O6",Kuala Lumpur City,hungry wanting eat feeling guilty eating yet fill thing feeling hungry
2022-12-18 12:05:48+00:00,chapree,"the tv ended up watching me instead of me watching the tv lel 😆

caught up with the match earlier and looked like Morocco was more hungry to win the 3rd placing but Croatia was playing fine AF too

good game indeed","Kuala Lumpur, Malaysia",tv ended watching instead watching tv lel caught match earlier looked like morocco hungry win rd placing croatia playing fine af good game indeed
2022-12-19 09:08:52+00:00,Ben_N_Mei,Late night meal.. Hungry again.. #CFC@kkbandaranjaya https://t.co/0XrJ8rX072,"North Borneo, East Malaysia",late night meal hungry
2022-12-19 10:16:19+00:00,asjojes,"i really hungry, please come early naka",Selangor,really hungry please come early naka
2022-12-20 08:32:06+00:00,NonTeoh,"I see people attacking media for being more critical of the current govt than the previous two. Yes, we all just praised Abah &amp; Mail for all the Covid deaths, calling an emergency and ensuring there were no hungry and jobless people on the streets. Echo cho cho cho ho ho ho o o o",Services Off,see people attacking medium critical current govt previous two yes praised abah amp mail covid death calling emergency ensuring hungry jobless people street echo cho cho cho ho ho ho
2022-12-21 17:03:55+00:00,McGarmott,Loki. Hungry Ghost Diner. Behrang. Sunflower. https://t.co/wfl02ihIpV,Malaysia,loki hungry ghost diner behrang sunflower
2022-12-27 06:09:57+00:00,sufiansynergy,@marvelhero feeling hungry @aunty aini's Garden Cafe 🤩🤩🤩 #masaklomakciliapi #sambaipetai #ayamkampung https://t.co/BNTMIJMS8H,"Johor Bahru, Johor",feeling hungry ainis garden cafe
2022-12-28 00:18:33+00:00,impulsemphaty,"Tired, but couldn't sleep.
Sad, but couldn't cry.
Hungry, but don't feel like eating.","Selangor, Malaysia",tired could sleep sad could cry hungry feel like eating
2022-12-28 13:31:55+00:00,sydhhhhhhh,kenot sleep due to hungry 🫠 my last meal was at 9am this morning before a long journey 🫠,"Petaling Jaya, Selangor",kenot sleep due hungry last meal morning long journey
2022-12-28 13:59:28+00:00,V_Nanth,"His parents called and spoke to mine. 
I was going through mental stress and he told me that he was staring at IDLIS BECAUSE HE WAS HUNGRY! 😒",Malaysia,parent called spoke mine going mental stress told staring idlis hungry
2022-12-31 03:44:39+00:00,sara_nikka,"Apa nak buat kalau you are hungry but your gf sleeping, and you don't want to order grab cause you have very bad tummy ache yesterday and all you want is the delicious food your gf makes 😭😭

Hari tu dia buat rice bowl with salmon and roasted vege then summer rolls. So gooodddd https://t.co/XhiZfvMhXR",Kuala Lumpur,apa nak buat kalau hungry gf sleeping want order grab bad tummy ache yesterday want delicious food gf make hari tu dia buat rice bowl salmon roasted vege summer roll gooodddd
2022-12-31 10:01:43+00:00,ZackAvaricious,I will be hungry again in exactly 30 mins from now.,Flat Earth,hungry exactly min
2023-01-01 05:42:29+00:00,rwwnansh,So damn hungry all my muscles are twitching,Malaysia,damn hungry muscle twitching
2023-01-01 19:46:39+00:00,itsabubuuuuu,goodnight guys if i wake up early im walking to mcdonalds cause I'm so hungry and im craving that shit but its almost 4 so im gonna go to sleep in hunger,selangor,goodnight guy wake early walking mcdonalds hungry craving shit almost going go sleep hunger
2023-01-02 23:22:08+00:00,bobyap7,@thompsonb2569 Cain was permitted to kill Abel. Still cannot test God and go where angels dare not thread unless sanctioned by the Holy Spirit. Times and days are evil contributed by world famine. Hungry man is an angry man https://t.co/niWKpDXstU,,cain permitted kill abel still test god go angel dare thread unless sanctioned holy spirit time day evil contributed world famine hungry man angry man
2023-01-03 01:26:42+00:00,auhCrelyT,Ok I got refunded but I’m still charged for delivery fee 💀💀💀 I’ll let it slide la I’m too hungry for this shit lol https://t.co/b8BbxW4RoX,Malaysia,ok got refunded still charged delivery fee let slide la hungry shit lol
2023-01-04 08:15:22+00:00,cwrbuns,so hungry haven’t eaten anything today just waiting for my ayam gepuk to arrive https://t.co/9eEGQTd7db,New Zealand,hungry eaten anything today waiting ayam gepuk arrive
2023-01-04 12:20:36+00:00,ameyammelia,"Today

My first day working in this year. Ive prepared my notebook with each month, each week and day task to be done.

Making sure everything has timeline and I am always gonna be hungry for another tasks.

I believe that success is when you learn and do everything step by step.","Semenyih, Selangor",today first day working year prepared notebook month week day task done making sure everything timeline always going hungry another task believe success learn everything step step
2023-01-04 14:02:52+00:00,SheilaSandhu,"#ShehnaazGill's b'day is 23 days away.
Feed hungry animal, share a meal or 2 with needy or if u're able 2 do a little more, do so as per Ur budget bt refrain frm giving money 2 any1, channel owners included, fc's etc.. cutting a cake n eating it urself 4 popularity don't count🙄 https://t.co/bvtdHnEyx7",,bday day away feed hungry animal share meal needy youre able little per budget bt refrain frm giving money channel owner included fcs etc cutting cake n eating urself popularity count
2023-01-04 17:02:47+00:00,wellbeinb,I hate the fact that i’m hungry at 1am,Kuala Lumpur City,hate fact hungry
2023-01-05 06:44:19+00:00,dolla_sea,@tabbywink Hungry bear,"Selangor, Malaysia",hungry bear
2023-01-05 10:19:54+00:00,ongmichael,"@dckahc it's the same line as "" see, long lines in KFC/MCD , where got hungry or poor people in malaysia ?""",malaysia,line see long line kfcmcd got hungry poor people malaysia
2023-01-05 13:38:32+00:00,hayatielee,"Period pain is no joke. You get mad without reason. Stress and hungry all the time. Laugh at small things. I don't know why, but sometime I cry and feel sad without any reason.","Perlis,Malaysia",period pain joke get mad without reason stress hungry time laugh small thing know sometime cry feel sad without reason
2023-01-05 15:11:43+00:00,LeezaAbdWahab,No appetite to eat but hungry. How??,Malaysia,appetite eat hungry
2023-01-07 14:27:28+00:00,devprasad888,We won the 1st leg. Now to work a million times harder in the 2nd leg. Thailand looks deadly and hungry. #MALTHA #AFFCup2022 #MalayanTiger https://t.co/4rvdj0TtR2,"Damansara, Selangor",st leg work million time harder nd leg thailand look deadly hungry
2023-01-08 04:00:00+00:00,ayampenyets3,"Feeling hungry? But Sunday is the day to chill at home? Worry not, we are available online! Just search ✨Restoran Ayam Penyet Simpang 3✨ on your food apps. 😉

@BangiCommunity @BangiKita @Twt__Kajang https://t.co/IALTzisFTv","Kajang, Selangor",feeling hungry sunday day chill home worry available online search restoran ayam penyet simpang food apps
2023-01-08 05:45:53+00:00,SyazLyanaLynna,Having my prepped meal ready is so convenient during these days when no one is home and im hungry. Just grab the meal that ive prepared and masuk dalam air fryer and dah boleh makan 😋,Malaysia,prepped meal ready convenient day one home hungry grab meal prepared masuk dalam air fryer dah boleh makan
2023-01-10 00:04:59+00:00,DiveneshSiva,One of the best feelings in the world : The first bite of a meal when you're really hungry,"Kuala Lumpur, MY",one best feeling world first bite meal really hungry
2023-01-10 14:46:07+00:00,GreenRambutans,Emotionally disturbed. Fell  asleep from 6pm to 9pm. Woke up with oddness feeling of lightheaded 😵‍💫 and hungry.,"Dato Keramat, KL",emotionally disturbed fell asleep pm pm woke oddness feeling lightheaded hungry
2023-01-11 05:52:11+00:00,Eastcantdark,"@imokman @Khairykj A snake if it doesn't bite with its venom,,,it will coil with its strength...Then you have to remember that a venomous snake cannot possibly bite without releasing its venom when it has been tamed and cannot coil with pampering when it is hungry...😒","Kajang, Selangor",snake bite venomit coil strengththen remember venomous snake possibly bite without releasing venom tamed coil pampering hungry
2023-01-11 13:46:49+00:00,drlimkt19,"@RnaudBertrand Arnaud, stop making all of us hungry following your tweets. When are you going to try some local Malaysian food eg fried Kuey Tiao, Bak Kut Teh, etc?",Malaysia/Beijing ,arnaud stop making u hungry following tweet going try local malaysian food eg fried kuey tiao bak kut teh etc
2023-01-11 18:10:35+00:00,chxrmnjy_,Hungry at this time is not a good timing 😭,,hungry time good timing
2023-01-13 16:00:04+00:00,uvnanthinikumar,i’m hungry at this hour???? hmmm that’s something new 🤔🤔,,hungry hour hmmm something new
2023-01-14 05:34:15+00:00,an_raw_jpgs,Final preparation for tomorrow just start. So excited. I’m hungry &amp; need a coffee with extra shots https://t.co/oaktL9wsZf,Malaysia,final preparation tomorrow start excited hungry amp need coffee extra shot
2023-01-14 23:37:36+00:00,an_raw_jpgs,Sleepy &amp; hungry. Can’t believe I just sleep 10-15 minutes only. Hahaha… I need coffee before the event start 👉🏻👈🏻,Malaysia,sleepy amp hungry believe sleep minute hahaha need coffee event start
2023-01-15 04:41:43+00:00,SimonJones19,"Hungry work, this. (@ Sushi Tei in George Town, Penang) https://t.co/UyBqFkjlLI https://t.co/8Xg8ugjIXw",UTC+8,hungry work sushi tei george town penang
2023-01-16 09:56:14+00:00,FilzahZainal,It's already 6pm and I haven't eaten any solid food. Suuuuuper hungry rn 😩,Kuantan ↔️ KL,already pm eaten solid food suuuuuper hungry right
2023-01-17 04:46:18+00:00,AliaaSyarida,@lusmahsdilyat @Atul_Mia I only eat free mini rempeyek and coffee provided by the company for breakfast. Hungry ooo,"ÜT: 3.1359574,101.760605",eat free mini rempeyek coffee provided company breakfast hungry ooo
2023-01-17 13:25:50+00:00,tsimgill,im addicting ordering food delivery hahaha.. not cos im hungry,"Sabah, Malaysia",addicting ordering food delivery hahaha co hungry
2023-01-17 15:00:15+00:00,qrsyh,"Breastfeeding personally for me not that cheap, I eat a lot and always hungry 😅","Kuala Lumpur, Malaysia",breastfeeding personally cheap eat lot always hungry
2023-01-17 15:12:57+00:00,hardhat101,Lou sang with Hungry Achievers @ 鄭皇廷大酒家 ZHENG Palace https://t.co/lcmjp0VBoe,Kuala Lumpur,lou sang hungry achiever zheng palace
2023-01-18 12:43:54+00:00,mookswarfare,"Angry because of hungry is normal,angry because of curry is abnormal.",BAY AREA,angry hungry normalangry curry abnormal
2023-01-19 03:02:00+00:00,aribahabdullah,Currently sitting at an eatery with a smell so susss. But I’m hungry and have to wait for my car repair 🥲,,currently sitting eatery smell sus hungry wait car repair
2023-01-19 04:23:20+00:00,ceciliacsyi,THIS! So freaking true. I get hungry so often and I eat like 5 full blown meals a day plus minus.,,freaking true get hungry often eat like full blown meal day plus minus
2023-01-19 10:42:51+00:00,oneforthemoneyh,"Beyond exhausted.
Sleepy. Cranky. Hungry.
Think my boss noticed that 🥲",Lilyput,beyond exhausted sleepy cranky hungry think bos noticed
2023-01-20 03:32:58+00:00,sangeetha1993,Still hungry after a heavy breakfast 🥲,"Central Region, Singapore",still hungry heavy breakfast
2023-01-20 06:03:10+00:00,sabbysabirah,I want to be compensated as this is not the first time it happened. So frustrating. I’m hungry and this happened. https://t.co/WuNNnoHOGa,,want compensated first time happened frustrating hungry happened
2023-01-24 20:18:01+00:00,adrianabdrahim,4 o'clock in the morning and I haven't sleep yet. The baby seems woke up as well. Might be hungry. Hm.,,clock morning sleep yet baby seems woke well might hungry hm
2023-01-27 10:05:36+00:00,miesunbae,"Such a good taste of food and nice place for hangout ☺️👌 Last picture, si kecik already woke up and hungry 😂 #foodie https://t.co/IjmyjtiX3b",Kuala Lumpur,good taste food nice place hangout last picture si kecik already woke hungry
2023-01-28 11:13:21+00:00,danielC5592,"We think sometimes that poverty is only being hungry, naked, and homeless. The poverty of being unwanted, unloved, and uncared for is the greatest poverty. We must start in our own homes to remedy this kind of poverty – Mother Teresa

#homelessness #Homeless #life https://t.co/5QnO6FmYA6",Malaysia,think sometimes poverty hungry naked homeless poverty unwanted unloved uncared greatest poverty must start home remedy kind poverty mother teresa
2023-01-29 14:44:12+00:00,fadzilharith3,"Just got home from class. ACCA P6 hit me hard today. Nevermind, tired but hungry 😆 https://t.co/ZXixLImF5m",Kuala Lumpur Federal Territory,got home class acca p hit hard today nevermind tired hungry
2023-01-29 14:56:35+00:00,cootie1DfanAF,"@shavshavshav its fasting month, its just impossible, parents permission then the hungry-ness later on hahaha",Malaysia,fasting month impossible parent permission hungryness later hahaha
2023-01-30 03:03:32+00:00,rougep89,Especially when you're hungry,malaysia,especially hungry
2023-01-30 04:47:30+00:00,anyatames,"Me! I dengar semua classical music from one musician to another and it helps my productivity. And of course, not now. I'm not into work nowwwww, I'm hungry","Dublin City, Ireland",dengar semua classical music one musician another help productivity course work hungry
2023-01-30 08:50:01+00:00,ryuhiro,Got hungry so teabreak right now https://t.co/4B4D4yfEm7,Malaysia ,got hungry teabreak right
2023-01-30 17:38:02+00:00,MatilahHukumnya,"Darling... this morning I couldn't eat because I missed you, in the afternoon I didn't eat because I was thinking of you, and at night I couldn't sleep because I was hungry..HAH KAN DAH LAPAR! 😂😂",,darling morning could eat missed afternoon eat thinking night could sleep hungryhah kan dah lapar
2023-01-31 12:13:38+00:00,Media_Selangor,Selangor Journal | Five-time national sportsman Azizulhasni still hungry for more https://t.co/2vduutXRhA https://t.co/NQ31AeW3O7,Shah Alam,selangor journal fivetime national sportsman azizulhasni still hungry
2023-02-01 00:03:44+00:00,nsyafqayahya,&amp; today I woke up feeling so exhausted &amp; hungry :(,,amp today woke feeling exhausted amp hungry
2023-02-01 12:25:33+00:00,TuaiRumahKitai,"Was hungry around 2pm and stop by ths place…Got so much choices frm nasi lemak to sandwiches…

Nasi lemak was delicious, same goes to their chicken curry..first glance the potato looks firm but me was wrong haha…

will definitely come again!

* Halal is non…. https://t.co/0GgigCmnE0","Sarawak, Malaysia",hungry around pm stop th placegot much choice frm nasi lemak sandwich nasi lemak delicious go chicken curryfirst glance potato look firm wrong haha definitely come halal non
2023-02-01 12:51:35+00:00,azrfrsln,"When you’re sooooo hungry after work, all you can think of is SUSHI!",Selangor,sooooo hungry work think sushi
2023-02-01 17:17:47+00:00,panadolsandpot,"Been living off a super high blood pressure since the past few days. 

Bubs is now putting rules and curfews on my food intake and the timing. 

I got hungry at 1am. Just smuggled two slices of cheese from the fridge silently. I feel guilty. 

But. Damn. The cheese is sooo good.",,living super high blood pressure since past day bubs putting rule curfew food intake timing got hungry smuggled two slice cheese fridge silently feel guilty damn cheese sooo good
2023-02-02 06:23:57+00:00,MeaganTheresa,Why isn’t anyone talking about how Influenza A meds makes you have gastric &amp; gets you soooooo hungry?!,,anyone talking influenza med make gastric amp get soooooo hungry
2023-02-02 13:02:58+00:00,Michellelanious,"When pineapple hungry,",Right behind you :),pineapple hungry
2023-02-02 15:24:05+00:00,zukihani,Favorite place to eat when I'm extremely hungry https://t.co/ldxUVafyBr,Kuala Lumpur Federal Territory,favorite place eat extremely hungry
2023-02-02 15:58:57+00:00,_nursyara,Why i’m always hungry at midnight am i a vampire,,always hungry midnight vampire
2023-02-03 10:30:37+00:00,RaharjoJoseph,Why am I hungry all the time?? I just had food and now I'm hungry again,"Petaling Jaya, Selangor",hungry time food hungry
2023-02-04 03:06:18+00:00,ARajasaikaran,Saturday morning blood work and specialist check up’s .. the wait game is strong in @GleneaglesKL .. thank God there’s a decent cafe and toilets nearby for the #hungry #cold and #bladderfull aunty in me 😂 https://t.co/Q6ZlRcL5to,Malaysia,saturday morning blood work specialist check ups wait game strong thank god decent cafe toilet nearby aunty
2023-02-04 03:39:28+00:00,tdanielch,@hungry_pepper I couldn't find one 🥲,"Kuching, Sarawak",could find one
2023-02-06 02:40:38+00:00,AlannaEloa,"Therapist named May from Sabah, Malaysia, she is impolite. Remember if u having blacklist in here, no future for you to send resume to another Companies in Malaysia or all over the World. You can send resume to Mamak restaurant. Jobstreet so many candidates hungry for these post",,therapist named may sabah malaysia impolite remember blacklist future send resume another company malaysia world send resume mamak restaurant jobstreet many candidate hungry post
2023-02-06 04:00:34+00:00,PrithyLogenthi1,"Mine favourite pulli sooru "" 🤤✨ , with blessings by eshwara ! After a alf day I had this food . Really am so hungry the time "" 🫠 . https://t.co/2y2qF3nRm5",Malaysia,mine favourite pulli sooru blessing eshwara alf day food really hungry time
2023-02-06 04:18:35+00:00,ayuross74,"Simple dishes for unplanned get-togethers. It's not an everyday thing, so need to feed the hungry tummy🤭. The last couple that came over to my house yesterday.  
As today is a public holiday for Thaipusam. Enjoy and be safe! https://t.co/H5YvWM0fhv",neverland,simple dish unplanned gettogethers everyday thing need feed hungry tummy last couple came house yesterday today public holiday thaipusam enjoy safe
2023-02-07 15:17:38+00:00,MrHukaka,"When seeing them eating Malaysian local burger,I am getting hungry.

https://t.co/RRmd2tIiff",Malaysia,seeing eating malaysian local burgeri getting hungry
2023-02-08 11:44:17+00:00,athrhcj,super duper hungry but can’t eat anything 😞,Pasir puteh,super duper hungry eat anything
2023-02-10 13:01:55+00:00,Arajaraj50,@wille59995765 Thanks bro worth stay hungry hahahahhaha,Damansara,thanks bro worth stay hungry hahahahhaha
2023-02-11 02:21:40+00:00,RifSuhaile,Good morning! I'm hungry and craving croissants and Christie's bagels.,"Kuala Lumpur City, Kuala Lumpu",good morning hungry craving croissant christie bagel
2023-02-12 11:53:28+00:00,Aida_Asmadi,You know what sucks? Cook while hungry then by the time siap don’t feel like eating dah heh,Wilayah Persekutuan Kuala Lump,know suck cook hungry time siap feel like eating dah heh
2023-02-14 05:46:31+00:00,ammarputeraa,"First class was in October, 4 months later, we won:

5 Emas 🥇
3 Perak 🥈
2 Gangsa 🥉

Now we're all confident and hungry for more medals in the next tournament 💪🏻😼

We move!! https://t.co/M20IDfSOR3",,first class october month later emas perak gangsa confident hungry medal next tournament move
2023-02-14 22:45:40+00:00,Brendan960928,@uncutrezz Hungry btol bottom tu 😂😂,Malaysia,hungry btol bottom tu
2023-02-15 21:49:07+00:00,aidamohdhanif24,@AZgeopolitics 🙄 people are sick and tired of seeing these hungry cork USA to spread their Israel apartheid ZIONIST PRACTICE regime defect sperms around the world 😤💩🤑🤢🤮🤧,"Seremban, Negeri Sembilan",people sick tired seeing hungry cork usa spread israel apartheid zionist practice regime defect sperm around world
2023-02-16 05:18:32+00:00,lightituppp_,the guy is hungry for attention so he decided to gain some through stupidity👇🏽,,guy hungry attention decided gain stupidity
2023-02-16 08:24:21+00:00,dolla_sea,"@tabbywink Heard of hungry ghost festival but this be hungry eyes day!!!!

DOLLA LOOK AT THIS RELEASE 
#LATPARTY #LookAtThis
#DOLLA_LAT","Selangor, Malaysia",heard hungry ghost festival hungry eye day dolla look release
2023-02-16 19:36:59+00:00,sarahaazizbak,"""Guess what I'm feeling right now. It's the H word""

""Ho..""

""HUNGRY""",,guess feeling right h word ho hungry
2023-02-17 15:22:17+00:00,platty82639487,@charltonnews No - won’t be fit. Won’t be hungry and won’t be accepted. Hasn’t played all year and sat in his butt and paid a mint …,"Hutton, England",fit hungry accepted played year sat butt paid mint
2023-02-18 00:37:30+00:00,j_fluffybunbun,@cassie_lover5 Hahaha at first cuz I’m so lazyyyy but then I can’t  sleep cuz hungry and I even get myself a dessert 🫣,,hahaha first cuz lazyyyy sleep cuz hungry even get dessert
2023-02-19 06:12:53+00:00,yeolahv,Idk if I wanna throw up coz I’m hungry or coz I’m anxious,Malaysia,know want throw coz hungry coz anxious
2023-02-20 09:28:14+00:00,mookerah,"Stay hungry, stay humble. And maybe you will not be so dejected when you’re a 40 year old  engineer. Not everyday will be a happy one but you’ll be much happier knowing you try your best every day. 

Semua orang pun cari makan. 

#ssaipde","Petaling Jaya, Selangor 🇲🇾",stay hungry stay humble maybe dejected year old engineer everyday happy one much happier knowing try best every day semua orang pun cari makan
2023-02-20 18:53:07+00:00,AlannaEloa,"Just send Milo to send me enough money to pay back those who are hungry. Passport Malaysia RM400 and flight ticket back to Australia. That's why I like to talk with my Country. So many unended episodes for entertainments, if you not help yourself, whose gonna help &amp; who are you?",,send milo send enough money pay back hungry passport malaysia rm flight ticket back australia like talk country many unended episode entertainment help whose going help amp
2023-02-21 11:59:41+00:00,Dxnixlrun,When u are hungry but u don’t know what to eat➡️ Sleep,Bandar Sri Damansara,hungry know eat sleep
2023-02-22 06:58:36+00:00,arabellaprada,Hungry but tired. Rn I just want to lay down.,Malaysia,hungry tired right want lay
2023-02-23 11:16:41+00:00,mikehwaffle,Wtf being tired from work also and decided to nap also kena scold lol. Diu. If you’re soo doing hungry. Feel free to go out and eat first lo diu,"Petaling Jaya, Selangor",wtf tired work also decided nap also kena scold lol diu soo hungry feel free go eat first lo diu
2023-02-23 16:08:40+00:00,Diy410,I hate feeling so hungry at night!! 😭,,hate feeling hungry night
2023-02-24 03:07:39+00:00,avineshW90,"Seladang was loud during the early millennium. Players like A. Shivan Pillay, Harith Naem Janneh and Syukri Baharun are top talents that can help Perak grow in the years to come, but knowing the glory-hungry fans, they would expect more. So the pressure would fall on foreigners",Bandar Puncak Alam,seladang loud early millennium player like shivan pillay harith naem janneh syukri baharun top talent help perak grow year come knowing gloryhungry fan would expect pressure would fall foreigner
2023-02-24 11:23:14+00:00,KamekRayza,"Never go grocery shopping when you are hungry. You grab the wrong things.

And the same as in life.

Never go into a relationship when you are lonely. You might grab the wrong thing.

When you are desperate,you grab anything you want, not what you need.",Petaling Jaya,never go grocery shopping hungry grab wrong thing life never go relationship lonely might grab wrong thing desperateyou grab anything want need
2023-02-25 10:49:07+00:00,feltlovedbyyou,@KenNotDoThis but but i’m hungry 🥹haven’t ate since morning,,hungry ate since morning
2023-02-26 15:15:15+00:00,AlannaEloa,I am hungry still . Shower and have to brisk walk to groceries shop later at middle of night. They are opening 24hours. Mamak restaurant also 24 hours but only by cash money.,,hungry still shower brisk walk grocery shop later middle night opening hour mamak restaurant also hour cash money
2023-02-27 19:16:05+00:00,DingAtikah,"Half passed dead while waiting for ayah @JaafarWan to get ready for our next adventure in Barcelona during this time, I guess, maybe it's Barcelona, we were tired and sleepy and hungry cause I just woke up from my nap 😴 and suddenly surprise there you sleep your photo are taken https://t.co/yAXOyZYulA",Kingdom of Saudi Arabia,half passed dead waiting ayah get ready next adventure barcelona time guess maybe barcelona tired sleepy hungry woke nap suddenly surprise sleep photo taken
2023-02-28 01:12:49+00:00,AlannaEloa,"That time I didn't have Passport in Australia. After this I have Passport so no need to worry so much World. I'd loved you too💚. Hungry is my money enough/not to buy food. I said, healthy like protein bars, fresh blended fruits and veggies, nuts, beans are advisable in Pool part",,time passport australia passport need worry much world would loved hungry money enoughnot buy food said healthy like protein bar fresh blended fruit veggie nut bean advisable pool part
2023-02-28 01:15:00+00:00,bobyap7,"@SunitaHines @JWLee3427 Wasn't it Jesus who said if u love me feed my lambs. Sometimes the journey is so tough, we fell down and got hurt from the world and the things of this world. We need a good samaritan. I was hungry n you fed me. I was thirsty and you put a cup to my lips https://t.co/7t4pj7jt9n",,jesus said love feed lamb sometimes journey tough fell got hurt world thing world need good samaritan hungry n fed thirsty put cup lip
2023-02-28 15:47:59+00:00,sharviines1405,So hungry that I ordered chicken double thigh burger for supper💀😂,,hungry ordered chicken double thigh burger supper
2023-03-01 14:27:36+00:00,AlannaEloa,You must know which Emergency hospital nearest is the best for hungry person like me to send over. Don't tell me you locals you don't know where to send me and I should do Emergency research keep feeding you all the times,,must know emergency hospital nearest best hungry person like send tell local know send emergency research keep feeding time
2023-03-01 19:29:05+00:00,AlannaEloa,"Still not yet able to shower. Finished clean my room, sweeped my room floor, outside the common area too, helped the cleaner (if still exist). Proceed to wash clothes &amp; dry. Belly still hungry, oat a little left. Waiting for early morning tomorrow if anyone can donate or sadaqah",,still yet able shower finished clean room sweeped room floor outside common area helped cleaner still exist proceed wash clothes amp dry belly still hungry oat little left waiting early morning tomorrow anyone donate sadaqah
2023-03-01 21:13:52+00:00,Nakedtrombonist,"By complaining about alcohol sales despite smoking like a Hungry Ghost Festival bonfire, bitching about how women dress despite jerking off to Miss Puiyi at home, and/or asking non-Muslim kids to eat their recess foods in a school toilet?

Nice lah.",Malaysia,complaining alcohol sale despite smoking like hungry ghost festival bonfire bitching woman dress despite jerking miss puiyi home andor asking nonmuslim kid eat recess food school toilet nice lah
2023-03-02 05:17:17+00:00,AlannaEloa,"Maybe Sajat can donate me, I would like to buy pad. I know I can't deliver baby is too late &amp; old now still poor, homeless, and skin too bad, hair like a ghost already. Hungry all the times. Can you please Princess or Queen Sajad donate to me under Emergency pressure my Queen 👑",,maybe sajat donate would like buy pad know deliver baby late amp old still poor homeless skin bad hair like ghost already hungry time please princess queen sajad donate emergency pressure queen
2023-03-02 08:52:57+00:00,anahomylarrum,"@KeyRun_88 @thevibesnews @MukhrizMahathir @MuhyiddinYassin I saw, 6 state election in June/July, power hungry pundas!",ישראל,saw state election junejuly power hungry pundas
2023-03-02 22:15:17+00:00,swissrols,Global warming would be reverse if the 90s never happen and money hungry fuckers are never born,brunei,global warming would reverse never happen money hungry fucker never born
