Datetime,Username,Text,Location,Cleaned_Tweets
2022-06-03 11:46:23+00:00,naqibazmann,Hungry to the point where i actually feel nauseated,"Muar, Johor",hungry point actually feel nauseated
2022-06-05 09:31:27+00:00,faridrosakmar,"“see…the first pack is hunger. the first half of second pack is the luxury. the second half is just the taste. but, double maggi big? that is for the masters” - yes, wiseman. https://t.co/GrhTuonXR5",,seethe first pack hunger first half second pack luxury second half taste double maggi big master yes wiseman
2022-06-05 12:24:08+00:00,maslight,You're full at 5pm and hungry at 8:30pm 🙄🙄🙄,Land Below The Wind ,youre full pm hungry pm
2022-06-06 09:26:56+00:00,ellirahim,@IamComet67P IMHO you're closer to a chewy Mochi Bun with chocolate chips that I get from the Japanese convenience store. Now I'm hungry.,@Ellirahim@ohai.social,imho youre closer chewy mochi bun chocolate chip get japanese convenience store im hungry
2022-06-07 15:45:16+00:00,ArasyAshHaikal,Always hungry for something,tandas awam R&R,always hungry something
2022-06-08 03:58:41+00:00,hxzziq,we stay hungry we devour,,stay hungry devour
2022-06-08 12:58:34+00:00,drlimkt19,"@SlavFreeSpirit Really? Unbelievable in one of the richest continent. ""They may have nothing(or hungry) but they are free"" as Angelina Jolie would say re refugees in Iraq/Syria.",Malaysia/Beijing ,really unbelievable one richest continent may nothingor hungry free angelina jolie would say refugee iraqsyria
2022-06-11 00:09:05+00:00,ciklala26,"Good morning KL, my cat had breakfast, my plants had theirs, done my laundry, and now i’m hungry",taiping|KL,good morning kl cat breakfast plant done laundry im hungry
2022-06-11 04:33:07+00:00,PLinKualaLumpur,"4/4
Russia – not the first time in its history – is using hunger as a weapon and blackmailing the world! 
The Kremlin deliberately intends to create a food crises and global humanitarian catastrophe...

We #StandWithUkraine 🇺🇦🤝🇵🇱

#FoodSecurity",Malezja,russia first time history using hunger weapon blackmailing world kremlin deliberately intends create food crisis global humanitarian catastrophe
2022-06-11 06:09:50+00:00,KeshArumugam,"#VenomLetThereBeCarnage not exactly how I hoped t would be.story revolving too much on venom being hungry.and too little on venoms character expansion..lots of loopholes and unable to relate to to previous,or upcoming movie.2/10",malaysia,exactly hoped would bestory revolving much venom hungryand little venom character expansionlots loophole unable relate previousor upcoming movie
2022-06-11 09:04:37+00:00,farashaheera,Am hungry and in dilemma between to order or to cook and it makes me more hungry thinking bout it,Kuala Lumpur,hungry dilemma order cook make hungry thinking bout
2022-06-12 01:24:30+00:00,Freakingfreado,@Freakingfreado's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,,account temporarily unavailable violates twitter medium policy learn
2022-06-13 10:29:21+00:00,paultantk,"dunno whether terlalu lapar or what, but this was so damn good. went to ichikakuya uoa glenmarie for a meal. but didnt wanna order soup ramen cos i was very hungry, no patience and didnt want to burn my mouth with hot soup. this tasted like japanese pan mee! https://t.co/fj5bgOOvQ2",Shah Alam,dunno whether terlalu lapar damn good went ichikakuya uoa glenmarie meal didnt wan na order soup ramen co hungry patience didnt want burn mouth hot soup tasted like japanese pan mee
2022-06-14 05:35:05+00:00,JoAnnaJurczyga,"Those hungry and most vulnerable pay a high price of Russia’s blatant lies.

We cannot let Russia turn food into a weapon again. 

We must stop Russia from causing Holodomor again!

#StopRussianAgression

@FAO
@WFP
@_AfricanUnion

We #StandWithUkraine 🇺🇦🤝🇵🇱","Kuala Lumpur, Wilayah Persekut",hungry vulnerable pay high price russia blatant lie let russia turn food weapon must stop russia causing holodomor
2022-06-16 01:41:19+00:00,zahran93,Fire drill is making me hungry. Need food.,Yi Poh,fire drill making hungry need food
2022-06-16 02:47:58+00:00,TheSaintDemon,@BenMelangkah I read it with “He’s damn gorgeous when he’s hungry”,"Kuala Lumpur City, Kuala Lumpur Federal Territory",read he damn gorgeous he hungry
2022-06-17 09:36:11+00:00,lordofkendal,Freshly baked by Bryan a twenty something passionate and talented pâtissier accompanying a Rimau in a wet and hungry afternoon. https://t.co/YCdasJ65OY,Spaceship EARTH FrontierOfTIME,freshly baked bryan twenty something passionate talented ptissier accompanying rimau wet hungry afternoon
2022-06-17 16:09:55+00:00,EngfaTaetae,"[Eng Trans - Word playing]
“Tum naeng”(Titles) will stay only for brief moments, but “Tum naan” I’m hungry.

Tum naan can be translated as “legends”, but in this context, Engfa means it took too long to pound/make Som Tum (Thai papaya salad). #อิงฟ้ามหาชน #EngfaWaraha",Save Warrior Nun,eng trans word playing tum naengtitles stay brief moment tum naan im hungry tum naan translated legend context engfa mean took long poundmake som tum thai papaya salad
2022-06-18 12:28:15+00:00,farahkareena,Feeling feverish and hungry so wht does this superactive post diaylisis treatment patient do tonite? She heats up the oven and prep for pizza nite . tunguuu,"ÜT: 2.943156,101.711881",feeling feverish hungry wht superactive post diaylisis treatment patient tonite heat oven prep pizza nite tunguuu
2022-06-20 11:04:00+00:00,JoeHiga71489546,@suzukifumina oh now I m wanna buy eaten hunger right now,,oh wan na buy eaten hunger right
2022-06-22 10:25:56+00:00,OkaforMaxi,"Go 2 school-ASUU Strike
Go 2 farm-Herdsmen
Go 2 Mosque-Gunmen/Bomb
Go 2 Church-Gunmen/Bomb
Travel by road-Kidnappers
Travel by train-Bandits
Graduate from school-No job
You're hungry-Food is expensive
Stay at home-No fuel and Light
So get your PVC. Let's vote right for once! PO",Nigeria & Malaysia.,go schoolasuu strike go farmherdsmen go mosquegunmenbomb go churchgunmenbomb travel roadkidnappers travel trainbandits graduate schoolno job youre hungryfood expensive stay homeno fuel light get pvc let vote right po
2022-06-22 12:06:47+00:00,yshmn_,im not hungry at all but i wanna keep myself distracted so i just go eat😭,kuala lumpur ,im hungry wan na keep distracted go eat
2022-06-22 12:35:03+00:00,Frieha,I come back tired and hungry there is food on the table I walloped and now I feel bad sbb kenyang. Masalah betul!,,come back tired hungry food table walloped feel bad sbb kenyang masalah betul
2022-06-23 03:20:14+00:00,rshazrin,Hungry... What's for lunch?,"Damansara, Selangor",hungry whats lunch
2022-06-23 04:34:57+00:00,OhhPian,"Day shift makes me less eating, not that hungry but the workloads are...",Guess what?,day shift make le eating hungry workload
2022-06-23 05:17:52+00:00,bananasoftiee,me and my cat love sleeping together so much.yesterday we slept after subuh to 2pm but then she woke me up by meowing because she’s hungry so went downstairs to eat then we went back to bed and sleep again.&lt;3,Jamaica,cat love sleeping together muchyesterday slept subuh pm woke meowing shes hungry went downstairs eat went back bed sleep againlt
2022-06-23 12:58:00+00:00,sabrinazakaria,I’m hungry and I’m tired,Malaysia,im hungry im tired
2022-06-25 14:57:37+00:00,avineshW90,"S. Balachandran gets a win in his Super League debut. Sarawak United was the better side in the second half. There was hunger in every one of their runs, movements and attacks. 

I've been impressed with Boris Kok. Immense for them tonight! #MSL2022 #MELSWU",Bandar Puncak Alam,balachandran get win super league debut sarawak united better side second half hunger every one run movement attack ive impressed boris kok immense tonight
2022-06-26 00:43:09+00:00,penguinpr1nce,randomly hungry at this hour and eja cook fried rice for me hehehheehhe,Kuala Lumpur Federal Territory,randomly hungry hour eja cook fried rice hehehheehhe
2022-06-26 03:54:51+00:00,amIkhenz,"YOU wanna know who I'm in love with? Read the first word again. 🖤

.
.
.
#lovequotes #satnightvibes #asianguy #kualalumpur #instalike @ The Hungry Tapir https://t.co/ru6OX7im4g","Tangerang, Indonesia",wan na know im love read first word hungry tapir
2022-06-30 11:16:04+00:00,sharkawiahmad,Hungry &amp; need to buy self test kit,Kuala Lumpur Federal Territory,hungry amp need buy self test kit
2022-06-30 14:08:23+00:00,akifays99,A sudden hungry and I forgot to eat dinner thats why I make this while rewatching gose 🥰 https://t.co/lo2kW47BpM,peace no war,sudden hungry forgot eat dinner thats make rewatching gose
2022-07-01 04:49:21+00:00,Fadzli_ii,Done interview for morning session. Now I’m so hungry.,Kuala Lumpur,done interview morning session im hungry
2022-07-01 10:36:46+00:00,aiedajusri,Im so hungry right now I could eat everything I saw on my tiktok. Even nasi kerabu.,"Selangor, Malaysia",im hungry right could eat everything saw tiktok even nasi kerabu
2022-07-01 18:10:35+00:00,shammyzzz,do you guys know any restaurant that's still open now I'm hungry 😂,KUL-BKI,guy know restaurant thats still open im hungry
2022-07-02 08:55:51+00:00,tabithalong__,"one thing i hate about covid is that once i get my appetite back, it's constant hunger. 😭 and i can't go down and cook cause i stay with people who hasn't gotten covid, so i waste money on foodpandaaaaaa ugh",Malaysia,one thing hate covid get appetite back constant hunger cant go cook cause stay people hasnt gotten covid waste money foodpandaaaaaa ugh
2022-07-02 12:33:54+00:00,alysafarima,Hungry amigos full house.,,hungry amigo full house
2022-07-02 14:18:31+00:00,drlimkt19,@mariocavolo @iChongqing_CIMC @reporterfly This is criminal. I am hungry now.,Malaysia/Beijing ,criminal hungry
2022-07-03 21:22:11+00:00,yukoxuan2510,"I'm doomed, I couldn't finish my dinner, so I kept it in the fridge and decided to finish it tomorrow. But, I was hungry at 12am so I heated up the leftovers, and then I couldn't finish it. Now I'm hungry that I can't sleep. Fml what is wrong with me?",Malaysia,im doomed couldnt finish dinner kept fridge decided finish tomorrow hungry heated leftover couldnt finish im hungry cant sleep fml wrong
2022-07-04 07:31:18+00:00,ans47,"If you are hungry at late night like me (esp if u have to work at night), they have 24-hr room service 

In addition, there is nespresso machine with free pod coffee, specialty teas, and everything in mini bar (and fridge) is free https://t.co/lw0mbZlpID",,hungry late night like esp u work night hr room service addition nespresso machine free pod coffee specialty tea everything mini bar fridge free
2022-07-05 02:24:34+00:00,_farahazlinda,Me and my hungry stomach should stop,"KL, Malaysia",hungry stomach stop
2022-07-05 05:13:15+00:00,LionGerak,"Hungry for hainan style cuisine. Ordered the recommended Fried noodle with seafood, steam wholemeal bread (kaya &amp; butter), Chee Cheong fun (crispy opinion). It's #simplydelicious 😋😋👍👍 @ 第四代 The Fourth Generation https://t.co/CBCnj96rGL","Kuala Lumpur, Malaysia",hungry hainan style cuisine ordered recommended fried noodle seafood steam wholemeal bread kaya amp butter chee cheong fun crispy opinion fourth generation
2022-07-06 15:00:58+00:00,Bubbly1003,@bnjourchocolat @meforevermy Basically it's like feeding hungry ghost kan?,United Federations of Planets ,basically like feeding hungry ghost kan
2022-07-08 02:56:36+00:00,ynwa_Perak76,"@BooSoonYew67 🤨 RM8 le…
It’s delicious, but not sure if it’s genuinely tasty or because I was hungry 😬

Started driving from Penang 520am this morning.",Penang,rm le delicious sure genuinely tasty hungry started driving penang morning
2022-07-08 13:48:06+00:00,drlimkt19,@andymok It should be a crime for inducing hunger in others thousand of miles away. 😔,Malaysia/Beijing ,crime inducing hunger others thousand mile away
2022-07-09 08:41:54+00:00,SausageSizzleMY,"Kawans in TTDI, 

We just moved in and are ready to serve coming Wednesday, 13/7/22

Do drop by if you’re hungry! 

Menu: hotdog &amp; fries
Operation: 7-11pm/sold out (wed-Friday only)
Location: https://t.co/cC5kPtAcIX

@ttdiTV @MalaysianFoods @FoodViralMY #sausagesizzlemy https://t.co/0oHL6wpXId",https://www.google.com.my/maps,kawans ttdi moved ready serve coming wednesday drop youre hungry menu hotdog amp fry operation pmsold wedfriday location
2022-07-09 18:14:20+00:00,irfanzkr,cant sleep and im hungry :(((,"Sheffield, England",cant sleep im hungry
2022-07-10 13:04:11+00:00,mustakim_ismail,"As always. Stay hungry, stay foolish.",Kuala lumpur,always stay hungry stay foolish
2022-07-11 12:43:05+00:00,Sall2909_,"Then we need 

I’m hungry the series too..",Malaysia,need im hungry series
2022-07-11 13:35:03+00:00,adibahfath_,im just super hungry rn,,im super hungry rn
2022-07-12 00:39:55+00:00,aruncipun,@juliahjohan @khalidismath I've never experienced hunger. hence world hunger does not exist.,Borneo / Kuala Lumpur,ive never experienced hunger hence world hunger exist
2022-07-12 06:35:47+00:00,CurryKhoo,"Very hungry and angry! Everywhere traffic jam, long Q and foods sold out! Walau eh, Penang really the place for Tourism and foods. This is what I manage to get for my lunch! 😭 #Penang #NFTcity #CityOfFoods https://t.co/KGVlb1r2zw","Penang, Malaysia",hungry angry everywhere traffic jam long q food sold walau eh penang really place tourism food manage get lunch
2022-07-12 15:23:33+00:00,RoiKinney,Fucking hungry. Bodoh KTM late I had to call Grab and costed me a fortune!,.my,fucking hungry bodoh ktm late call grab costed fortune
2022-07-13 07:37:40+00:00,zubear7,But im hungry at night also??,Malaysia,im hungry night also
2022-07-13 08:44:37+00:00,NissaKerr,Bought kaya ball somemore 😑 then complain hungry just eat lah adoi,"Putrajaya | Kajang,Selangor",bought kaya ball somemore complain hungry eat lah adoi
2022-07-14 03:36:57+00:00,shrewdmind,"Bitch, I'm hungry...

Faster laa be 12.30",TM-01-27,bitch im hungry faster laa
2022-07-14 10:01:28+00:00,sunnyckf,"@DepartureJay 10 seasons? It’s the original 1981 series then! Great! I grew up watching that. Not all 10 seasons mind you, but now there’s a chance to be a completist &amp; feed some nostalgia hunger 😅","KL, Malaysia",season original series great grew watching season mind there chance completist amp feed nostalgia hunger
2022-07-15 06:34:31+00:00,nnnnnnrl,hungry asfck,GBK,hungry asfck
2022-07-15 19:10:51+00:00,dathinside,"Overthinking ❌
Hungry at this hour ✅",Subang Jaya,overthinking hungry hour
2022-07-17 06:37:51+00:00,haafizs1,Not eating lunch yet.. supper dupper hungry,Pengkalan Hulu - Kuala Lumpur,eating lunch yet supper dupper hungry
2022-07-17 12:59:52+00:00,eddydaud,"To ALL Politicians stop treating PRUs like Auctions (promising reduced prices, taxes etc).

Politicians must just remember that once u win PRU the economy and well being of ppl must be the main focus, take lesson from what happened in Sri Lanka.

....a hungry man is an angry man.","ÜT: 1.50225,103.742992",politician stop treating prus like auction promising reduced price tax etc politician must remember u win pru economy well ppl must main focus take lesson happened sri lanka hungry man angry man
2022-07-17 17:31:10+00:00,ShuhaibaSiraj,@WizShah @ImranDeen Hey feed Pops well. Don’t leave him hungry! 😡,Kuala Lumpur,hey feed pop well dont leave hungry
2022-07-18 19:23:17+00:00,roxxthingsout,"I know how does it feels to be hungry,,,",Malaysia,know feel hungry
2022-07-19 06:53:24+00:00,roastedbutters1,Im damn hungry rn but lecturer still nak buat ice breaking sesh,,im damn hungry rn lecturer still nak buat ice breaking sesh
2022-07-19 15:29:56+00:00,cakewhatt,tt already sleep. me? hungry. 😕,,tt already sleep hungry
2022-07-20 17:51:25+00:00,shannonchowz,"@hpierrejacques Agree, give your 150% learn as much &amp; always be hungry",Kuala Lumpur,agree give learn much amp always hungry
2022-07-21 02:10:54+00:00,B_Ori_Maaidah,Nice and cool weather today. Don’t you feel hungry? https://t.co/vfBk01EdjM,,nice cool weather today dont feel hungry
2022-07-21 07:14:39+00:00,MJRocks_23,"Finished 1 large Mixed Pizza as Breakfast + Lunch together 
But still feeling Hungry
Why why why 😳🍕

#RubinaDilaik #RubiHolics #AbhinavShukla #AbhiArmy #RubiNav #Wanderlust #Ardh #TumsePyaarHai #BheegJaunga #Isqh #RubiNavArmy #Galat #KKK12 #KKK12winner https://t.co/fedheu7LmJ",Malaysia,finished large mixed pizza breakfast lunch together still feeling hungry
2022-07-21 09:37:22+00:00,farhahdean,Anyone has tried the latest butter chicken nasi lemak from McD? I want verdict. Not a fan of following trends or trying new food. I’m just hungry right now &amp; the visual looks tempting. Usually tak sedap 😂,Malaysia,anyone tried latest butter chicken nasi lemak mcd want verdict fan following trend trying new food im hungry right amp visual look tempting usually tak sedap
2022-07-21 11:31:51+00:00,ilyaqien,I’m hungry but i’m still working at this hour. 🥺,KBR ➡️ KUL,im hungry im still working hour
2022-07-22 02:51:57+00:00,natassyaredza,"Hi Connections,

I’m looking for 10 Dynamic Hungry For Success Millennials, who are dedicated, have a winning attitude and want to see changes in their life to join my Business Coaching Team!",Kuala Lumpur City,hi connection im looking dynamic hungry success millennials dedicated winning attitude want see change life join business coaching team
2022-07-22 10:36:40+00:00,CirnoFumoTan,"I'm still trying wrap my head around this news. Because firstly, I cannot afford this. And secondly, it's the hungry ghost ""of all 2hus.""",Malaysia,im still trying wrap head around news firstly afford secondly hungry ghost hus
2022-07-22 22:15:37+00:00,Fadzli_ii,What kind of behavior hungry at this hour.,Kuala Lumpur,kind behavior hungry hour
2022-07-23 00:55:16+00:00,BNerdy13,"@_cuddleboii @FlexBtmNoty So, kira power bottom atau hungry bottom ni?","Kuantan, Pahang",kira power bottom atau hungry bottom ni
2022-07-23 19:56:12+00:00,nrmln93,So lucky @GrabMY is available around this time when I'm so hungry  😸. The rider is also so understanding. https://t.co/Tk85aRNjrt,"Petaling, Wilayah Persekutuan ",lucky available around time im hungry rider also understanding
2022-07-24 07:19:23+00:00,nurulafreenazmr,im in the phase of im hungry but im not going to eat,,im phase im hungry im going eat
2022-07-24 07:35:12+00:00,Dankbaar27,"@RaymondNewsMPB Hmm, thought I was the only one feeling hungry all the time. HSO Day-2.",.,hmm thought one feeling hungry time hso day
2022-07-24 15:48:11+00:00,hellolqmn,"paying rm50 for burgers+fries for room service means you dont know if your hungry stomach, the food, or the price is telling you that the food is actually delicious 🙉",@helloluqman,paying rm burgersfries room service mean dont know hungry stomach food price telling food actually delicious
2022-07-24 16:04:36+00:00,Soorayaaaaaaaaa,Had chicken burger for dinner but now im still hungry. How can Yolanda let Gigi eat only half of an almond. Lahh tiber,"Kuala Lumpur, Malaysia",chicken burger dinner im still hungry yolanda let gigi eat half almond lahh tiber
2022-07-25 07:17:08+00:00,sirennextdoor,"My cat kept meowing because he's hungry, but also him, when I gave him his T20 food https://t.co/efWPqbtl75",,cat kept meowing he hungry also gave food
2022-07-26 10:19:55+00:00,asjojes,hungry for home-cooking 😓,Selangor,hungry homecooking
2022-07-27 06:49:13+00:00,maverickbobo,Do you know the difference between hungry and horny? It depends on where you put the cucumber.,Sepang,know difference hungry horny depends put cucumber
2022-07-27 16:16:25+00:00,shasha_il,"After argue on a few things

You know what I'm feeling right now?
What? You angry?
No...I'm feeling so hungry right now
Sabar, 10th mile shop 24 hours 
...
So here we are. After we settled my workers' problem. Dari pagi tak balik rumah lagi. https://t.co/APJwqkQ2lT","Kuching, Sarawak",argue thing know im feeling right angry noim feeling hungry right sabar th mile shop hour settled worker problem dari pagi tak balik rumah lagi
2022-07-28 07:46:41+00:00,simersidhuuu,i am so many things and hungry is definitely one of them.,,many thing hungry definitely one
2022-07-29 14:27:09+00:00,AyieZach,Last meal at 1.30 pm. Now I'm so fucking hungry 😭,"Petaling, Selangor",last meal pm im fucking hungry
2022-07-29 16:02:48+00:00,AlannaEloa,"I'm so hungry, not enough food to my taste. Cost of living is expansive. Single life alone in Malaysia. Don't worry die also alone. To start struggling back to the previous life. How to continue shouldering these pain again. Hopefully there's employer to hire me not to marry me",,im hungry enough food taste cost living expansive single life alone malaysia dont worry die also alone start struggling back previous life continue shouldering pain hopefully there employer hire marry
2022-07-29 16:24:12+00:00,AlannaEloa,"These type of people no matter how nice I've been talking, they don't care since they are also ""hungry"". They are not gonna lifting me up but bringing me down because I am a single, now old lady. I hope there is no discrimination at workplace soon so that I can earn peace at soul",,type people matter nice ive talking dont care since also hungry gon na lifting bringing single old lady hope discrimination workplace soon earn peace soul
2022-07-29 22:43:56+00:00,farhahdean,Having breakfast this early cuz I’m hungry.,Malaysia,breakfast early cuz im hungry
2022-07-30 04:07:35+00:00,Nakedtrombonist,"Have a good Hungry Ghost Festival soon to all who observe it 🔥👻

#comedy #standupcomedy #malaysiancomedy #hungryghostfestival #trumpet #trombone #musicalcomedy #comedyclub #comedian 

#TikTok https://t.co/DOwpJM2dtr",Malaysia,good hungry ghost festival soon observe
2022-07-30 04:36:43+00:00,___yingg,My hands are trembling out of hunger but I can't eat anything. I broke down in the toilet because I'm so tired but I need to go to work.,,hand trembling hunger cant eat anything broke toilet im tired need go work
2022-07-31 05:14:40+00:00,CirnoFumoTan,"""Quiet lunch at a loud con.""

Gudako (with her iconic eyes) with kouhai, eggplant. Hungry ghost with tanned fairy, and Nezuko. And spaghetti. At Autism Cafe Project, owned by a friend. https://t.co/F0zfnqs7LF",Malaysia,quiet lunch loud con gudako iconic eye kouhai eggplant hungry ghost tanned fairy nezuko spaghetti autism cafe project owned friend
2022-07-31 09:36:56+00:00,AlannaEloa,"To continue be a great ""quality teacher"", does it means I have to live hungry or with less value food nutritions to protect that little cheap salary?",,continue great quality teacher mean live hungry le value food nutrition protect little cheap salary
2022-07-31 13:19:31+00:00,andrechlai,"云顶吉冷（饼厂）盂兰公会今天庆赞中元节。

他们继续如以往的祭典，这是自疫情爆发以来他们一直在做的。

Hungry Ghost Genting Kelang prayers is taking place at their office at Jalan Teratai 2,Taman P Ramlee, Genting Kelang. Its good to see Mr Heng, the association chairman. https://t.co/46VDmBXKsx",Kuala Lumpur,hungry ghost genting kelang prayer taking place office jalan teratai taman p ramlee genting kelang good see mr heng association chairman
2022-08-01 10:35:54+00:00,BNerdy13,@_cuddleboii @AidanMcWhore And you both share the same birthdate. So obvi lah hungry cock whore 🤣🤣🤣,"Kuantan, Pahang",share birthdate obvi lah hungry cock whore
2022-08-01 13:21:48+00:00,mlllandy,Not so hungry but want to eat but my mind said to me don't eat 🤣 what a miserable night,"Kajang, Selangor",hungry want eat mind said dont eat miserable night
2022-08-02 03:49:37+00:00,SheilaSandhu,"1 month to complete a yr.
Small umeed that on that day if everyone could say a prayer, feed an animal or a few hungry souls, plant a tree in #SidharthShukla's name n send him blessings🙏🙏 https://t.co/QstGUshlz1",,month complete yr small umeed day everyone could say prayer feed animal hungry soul plant tree name n send blessing
2022-08-03 13:33:46+00:00,chulacima,I’ve decided to post pictures of my food until i felt i don’t need to. The last pictures make me hungry 🤤 @ Malaysia https://t.co/oiSStPXO40,,ive decided post picture food felt dont need last picture make hungry malaysia
2022-08-04 14:38:01+00:00,sljgn,Just threw up all my dinner. Now I’m hungry asf. Damn u double line,Stuck in trauma 노래나 부를래겨우 뱉어내는,threw dinner im hungry asf damn u double line
2022-08-04 18:47:32+00:00,sajayuk,Too hungry right now.,Malaysia,hungry right
2022-08-05 06:38:07+00:00,OfficialJoannaJ,Sleeping and donkey decided to call me from Johor to tell me that he is hungry and that he’s eating Texas chicken -.- What do I do with my boys.,Malaysia.,sleeping donkey decided call johor tell hungry he eating texas chicken boy
2022-08-05 20:51:15+00:00,AlannaEloa,Hopefully the rain is no more outside walking to purchase water. Sleepy and hungry actually. Girl life.,,hopefully rain outside walking purchase water sleepy hungry actually girl life
2022-08-06 00:03:50+00:00,iamghani,Unique handmade sausage taste. But not too filling as I would imagined. Still hungry after one sausage 😫 https://t.co/xgu5a5bUzG,"Tokyo-to, Japan",unique handmade sausage taste filling would imagined still hungry one sausage
2022-08-06 00:28:35+00:00,JohnGri75729809,"@nevillebartos12 And we have people starving, hungry,  homeless and dying in the country.
All this because of Tory misrule and profiteering.",,people starving hungry homeless dying country tory misrule profiteering
2022-08-06 01:12:44+00:00,StuartEBromley,@BenShields2 @jodymatey @HBattelley @3dancingfeet @Rach061992 @MissAlysPE @PhilMathe79_PE I did The Hungry Caterpillar last year online by amalgamating ideas of a few YouTube clips. @watsonliam_ may have a few ideas.,"Kota Kinabalu, Sabah",hungry caterpillar last year online amalgamating idea youtube clip may idea
2022-08-06 02:54:53+00:00,AlannaEloa,"After I have my Foreign Passport should the need arise, I'll delete all my social media, start a fresh a new breath. It's so painful &amp; depression life in Malaysia. If not because of Passport replacement I won't return back here. My tummy never hungry in Australia even without job",,foreign passport need arise ill delete social medium start fresh new breath painful amp depression life malaysia passport replacement wont return back tummy never hungry australia even without job
2022-08-06 05:59:15+00:00,AlannaEloa,"I am not even get married at the age of 41, please 😔 now No Malaysian Passport some more 😔 hungry my tummy as always 😔",,even get married age please malaysian passport hungry tummy always
2022-08-06 10:42:38+00:00,enriquemikail,"I am hungry, who should i eat for dinner 🍽","Kuala Lumpur, Wilayah Persekut",hungry eat dinner
2022-08-08 11:08:23+00:00,shrewdmind,I hope the hungry ghosts will look after my house while I'm gone,TM-01-27,hope hungry ghost look house im gone
2022-08-09 04:58:57+00:00,ArifRalph,Not too hungry for lunch. Got room for sabweh. Cute wrapper by @ernestngBRO https://t.co/HQb8isb3CL,Kings Landing / KL,hungry lunch got room sabweh cute wrapper
2022-08-09 05:18:07+00:00,CirnoFumoTan,"""To or not to...""

.....hungry ghost period. But wrong Hungry Ghost appeared to tell me to ""go and get it"".

#yuyukosaigyouji #hungryghost #hungryuyuko #touhou #fumo #plushie #damansaraperdana #malaysia #burgerking https://t.co/0S80cqblHP",Malaysia,hungry ghost period wrong hungry ghost appeared tell go get
2022-08-09 07:00:10+00:00,491300363,"Remember when they said if Elon Musk gave $45b away he could solve world hunger?

Shouldn't $740b feed the world almost 20x over?",decentralised,remember said elon musk gave b away could solve world hunger shouldnt b feed world almost x
2022-08-09 13:53:00+00:00,nigelskelchy,@EdgeCityFilms Really? It is hungry ghost month,"Kuala Lumpur, Malaysia",really hungry ghost month
2022-08-09 21:32:48+00:00,zaimhq,"Dine alfresco style &amp; enjoy a breath of fresh air with your meal. With a myriad of cuisines to choose from, breakfast just got a whole lot easier.

Come &amp; check it out in Strand Mall, next to Alpha IVF &amp; Women’s Specialist. 

Come hungry, leave happy!

#strandmall #kotadamansara https://t.co/tmYhzuClxA","Krasnovodsk, Turkmenistan",dine alfresco style amp enjoy breath fresh air meal myriad cuisine choose breakfast got whole lot easier come amp check strand mall next alpha ivf amp woman specialist come hungry leave happy
2022-08-10 14:47:02+00:00,MiraNaddd,Having a tight budget but I need to deal with compulsive hunger before period is really really hard.,Malaysia,tight budget need deal compulsive hunger period really really hard
2022-08-11 03:29:25+00:00,harun_tajudin,"The Ghost Festival, also called the Hungry Ghost Festival, is held on the 15th day of the seventh lunar month. Both Buddhists and Taoists celebrate this festival.The belief is that the gate to the underworld opens on the first day of the seventh lunar. #hungryghost https://t.co/4uRUHjQnfL","Kuala Lumpur City,Kuala Lumpur",ghost festival also called hungry ghost festival held th day seventh lunar month buddhist taoist celebrate festivalthe belief gate underworld open first day seventh lunar
2022-08-11 10:18:09+00:00,tinybudzz,"Tiny Rick’s 🍔
Now Open to satisfy your hunger for BURGER!!
Come check us out!!
@TwtSemenyih @twtMYmakan @FoodViralMY @MalaysianFoods 
#gourmetburger #semenyih #streetfood #burgerjalanan https://t.co/t9dPM1GY8j",,tiny rick open satisfy hunger burger come check u
2022-08-11 12:00:17+00:00,Msia_jp,"ﾜｧ───ヽ(*ﾟ∀ﾟ*)ﾉ───!

Jalan AlorでHungry Ghost Festivalなう👹 1日目って言ってた

#ジャランアロー の真ん中
外には極太の線香がいっぱい焚かれてて、濃い煙でもっくもくです😂

👻悪さをされませんように🙏🏻✨

#Malaysia #中元节 #マレーシア
#ハングリーゴーストフェスティバル https://t.co/fzLmW4xUaL",Malaysia (最寄りの空港はKULだけど田舎/森),jalan alorhungry ghost festival
2022-08-12 04:05:43+00:00,David_STLoh,"Members of the Khoo clan pray with offerings during a prayer ceremony in conjunction with the Hungry Ghost Festival in George Town.

#simplypenang #effortlesslycharming https://t.co/LtRAX2DlAF",Asia.,member khoo clan pray offering prayer ceremony conjunction hungry ghost festival george town
2022-08-12 05:21:06+00:00,ruffleseed,How to spend the hungry ghost festival.. discussing food. https://t.co/BVVgvkasrx,Malaysia,spend hungry ghost festival discussing food
2022-08-12 12:15:22+00:00,shrewdmind,"Me: Omg, the amount of calorie rich caramelised chocolate cakes in @hourlydesimen page makes me hungry

My mind: Stop it you fat bitch",TM-01-27,omg amount calorie rich caramelised chocolate cake page make hungry mind stop fat bitch
2022-08-12 14:42:58+00:00,andrechlai,"鹅唛路盂兰盆会邀请我们出席中元节祭祀。在过去两年疫情关系而无法举办祭祀活动。

我在这里有不少老朋友，很多都加入了公正党并主动帮助我们。

We were invited by Jalan Gombak Yee Lan association for their annual Hungry Ghost prayers. https://t.co/kFN75GeP1C",Kuala Lumpur,invited jalan gombak yee lan association annual hungry ghost prayer
