Datetime,Username,Text,Location,Cleaned_Tweets
2022-11-24 08:48:38+00:00,RomMina_LSG,"@sparrowsandgin @airenmaers It's incredulous that she's very stingy about food! They were not so expensive. Does she even know how to take care of their artists? Imagine, Little Forest, was not a very distant past.

#LeeSeungGi
#LeeSeungGiDeservesBetter
#JusticeForLeeSeungGi 
#ProtectLeeSeungGi","National Capital Region, Repub",incredulous shes stingy food expensive even know take care artist imagine little forest distant past
2022-11-21 14:47:59+00:00,liew_mok,"Nice foods, Malaysia had more types of salted fish, chief to expensive, attracted more foreigners to work and immigrants, including white peoples https://t.co/XTydnw83Rq",,nice food malaysia type salted fish chief expensive attracted foreigner work immigrant including white people
2022-11-17 23:23:15+00:00,navakris,"#healthyfood does not have to be expensive food. This is our latest #healthiness trended on our YouTube channel. Easy vegetarian potato Sambal. 
#CookWithNavaK 
https://t.co/gIxgjU4ZiM https://t.co/57guvR26xX","Kemuning Greenville, S.Alam",expensive food latest trended youtube channel easy vegetarian potato sambal
2022-11-08 10:53:16+00:00,babbereats,My boys enjoying tacos. Food was meh and expensive. https://t.co/2KKkDBfFMO,India,boy enjoying taco food meh expensive
2022-11-08 05:39:58+00:00,MuhammadKhasfi,"@anuar_ai @drmusanordin @maszlee I was thinking the same thing too ..  in SBP is already getting more expensive for food supply around 30 - 50 a day not mistaken .. if nk replicate to whole nation.. a lot of 
$$$..to me dont over promise.just teach the important of food production in school or targeted free meal",,thinking thing sbp already getting expensive food supply around day mistaken nk replicate whole nation lot dont promisejust teach important food production school targeted free meal
2022-11-06 11:03:37+00:00,MakiEduardo,Can totally relate on this one. And to think the healthier foods to buy are the ones more expensive pa…,Republic of the Philippines,totally relate one think healthier food buy one expensive pa
2022-11-04 16:39:22+00:00,TanveerFazlani1,"Everything was good. Safely arrived at Guangzhou yesterday from Karachi via Riyadh. Here hotel is too much expensive and no choice to search hotel with affordable cost. 500rmb/day w/o food.
#takeUsBackToChina https://t.co/JyjQgP67N0","Karachi, Pakistan",everything good safely arrived guangzhou yesterday karachi via riyadh hotel much expensive choice search hotel affordable cost rmbday wo food
2022-10-31 09:04:00+00:00,kellykathurima,"Food is so cheap in Thailand you can eat out every single day,getting groceries and cooking is waaay more expensive,love it cos i can’t cook for shit🥰",United Kingdom,food cheap thailand eat every single daygetting grocery cooking waaay expensivelove co cant cook shit
2022-10-29 13:32:54+00:00,IanBeardsworth,"@alwyn_lau Heard the name many times but never eaten there.
El Gaucho was a great choice because it's pretty expensive and so pretty quiet and the food and service top notch 🙂","Bangkok, Lumphini",heard name many time never eaten el gaucho great choice pretty expensive pretty quiet food service top notch
2022-10-26 12:09:31+00:00,VignuzziLab,"It was bound to happen! Not all food is amazing in Singapore. I had eaten here before but today, the grotesque rubbery over cooked lamb shank at The Providore cafe was repulsive and expensive. Poor lamb. Poor me. I can’t unsee it. And couldn’t saw through it. Only regrets. 😢 https://t.co/YK4CmYrMOU",Singapore,bound happen food amazing singapore eaten today grotesque rubbery cooked lamb shank providore cafe repulsive expensive poor lamb poor cant unsee couldnt saw regret
2022-10-24 01:53:35+00:00,MewsOfTheMuse,@philipyoungg Huh? Food in Jakarta more expensive now? Haven't been there for ages. Last I was there around 2008. Food was still affordable back then,"Selangor, Malaysia",huh food jakarta expensive havent age last around food still affordable back
2022-10-18 04:43:46+00:00,haroldrolloos,"@Ajarncom @RichardBarrow It really depends. I have stayed in many local hotels and guesthouses. And another good thing: it’s always clean. Same for food, a big bowl of ramen for 150 baht is t that expensive imho.","Bangkok, Thailand",really depends stayed many local hotel guesthouse another good thing always clean food big bowl ramen baht expensive imho
2022-10-14 11:18:29+00:00,NFTSasha,"PS: Japan I hear has amazing food, but it's also far more expensive. India / China can most likely beat Vietnam due to sheer size/variety, of course. But comparing Vietnam to, say, Thailand or any EU country or US/Canada, there's just no contest imho.","Los Angeles, CA",p japan hear amazing food also far expensive india china likely beat vietnam due sheer sizevariety course comparing vietnam say thailand eu country uscanada there contest imho
2022-10-14 10:51:57+00:00,NFTSasha,"@fitzyOG Not sure what you mean, I've done multiple street food tours and eaten in places both tiny/simple and high-brow/expensive and I've never had food better than what I'm eating here, it's amazing! 

At least in Saigon; I'm going to the rest of Vietnam later this month.","Los Angeles, CA",sure mean ive done multiple street food tour eaten place tinysimple highbrowexpensive ive never food better im eating amazing least saigon im going rest vietnam later month
2022-10-12 21:52:30+00:00,JeSuisGonzi,"@grandmaster1976 No need to boycott, the food is not good anyway and way too expensive. Tried it once and told ourselves never to eat again, di talaga masarap.","City of San Fernando, Pampanga",need boycott food good anyway way expensive tried told never eat di talaga masarap
2022-10-07 02:42:26+00:00,orang_gilawk,"I like pecel rice this is my favorite food in my place You don't need an expensive price, just 1$ Nothing more with drinks Try it yourself, eat Indonesian people 😋  #Culinarydelights https://t.co/gxbd4pNRlw","North Carolina, USA",like pecel rice favorite food place dont need expensive price nothing drink try eat indonesian people
2022-10-06 16:26:07+00:00,food_blogger,"It wasn’t expensive, around $150. Which I thought was ok since I buy sneakers like once every 5-7 years, or when a sneaker breaks on me.

What surprised me, which I just found out, NMD-1s cost upwards of $300-600. Siao.",South Central SG,wasnt expensive around thought ok since buy sneaker like every year sneaker break surprised found nmds cost upwards siao
2022-10-06 10:26:57+00:00,xantababy,"@yuyu_finale Because food is a necessity. 🥲 They know no matter how expensive, there would still be customers.",🇵🇭🇨🇳✈︎🇹🇼｜30↥歲 / girlmama,food necessity know matter expensive would still customer
