Datetime,Username,Translated_Tweets,Location,Cleaned_Tweets
2022-08-06 06:15:54+00:00,luq_hakim666,"@Syedakramin if you want to strike for the end user, not a rider. Panda/grab raise the price of delivery, affected by rider L, vendors and consumers, it is expensive consumer x food, rider loss, vendor loss, grab/panda ok he is a big company.",,want strike end user rider pandagrab raise price delivery affected rider l vendor consumer expensive consumer x food rider loss vendor loss grabpanda ok big company
2022-08-11 06:42:24+00:00,luq_hakim666,"@Syedsaddiq tp yb if he or she welcomes delivery, as an entrepreneur/ merchant will also be involved in food so expensive YB, his solution to me reduces the 35% comision to 25% and the rider fee, new users of Benifit, Rider Benifit, Merchant Benifit, The company has a little profit",,tp yb welcome delivery entrepreneur merchant also involved food expensive yb solution reduces comision rider fee new user benifit rider benifit merchant benifit company little profit
2022-08-16 14:02:40+00:00,khairunnxsa,@ziq_zufar if you want to eat rice n tomato I recommend eating a rama V. delicious food. Expensive. Exclusive. Gi ah look at him,,want eat rice n tomato recommend eating rama v delicious food expensive exclusive gi ah look
2022-08-27 10:30:45+00:00,teachernndjw,Get rich as craving expensive foods 😮‍💨,,get rich craving expensive food
2022-08-30 04:58:40+00:00,Sauffie_84,"@Tweetislamik Chinese students say, expensive pigs.
There is no sane Chinese to sabotage in food in Malay.
He's only 2, whether it's crazy or crazy.",Bukit Bintang,chinese student say expensive pig sane chinese sabotage food malay he whether crazy crazy
2022-08-31 11:39:46+00:00,Sauffie_84,"@iamenahsregor @anthraxxx781 This Chinese friend says, he eats once a month.",Bukit Bintang,chinese friend say eats month
2022-09-05 05:48:07+00:00,yeolahv,"Healthy food is expensive? Then I bought RM3 meat to eat ready to share with you again 🫠

Not to mention buying vegetables etc. But if you want to buy it too, don't want to cook it yourself",Malaysia,healthy food expensive bought rm meat eat ready share mention buying vegetable etc want buy dont want cook
2022-09-05 05:49:37+00:00,yeolahv,"If we know we have no money, do the way there is no money. Cook near home etc

Healthy foods near the outside are expensive because you pay for their prepping skills more. Unhealthy and cheap about him measles all the Recklessly flavors",Malaysia,know money way money cook near home etc healthy food near outside expensive pay prepping skill unhealthy cheap measles recklessly flavor
2022-09-09 00:11:38+00:00,HarirZharfan19,"Yes. Each of us has a small tupperware, eating it in that seat. Water one 500ml bottle. The picnic is not. Never thought about picnic. So I want to say I'm hard, I've lived hard before, airport food is expensive for me n my Fam at that time, but x ever ...",Kuala Lumpur,yes u small tupperware eating seat water one ml bottle picnic never thought picnic want say im hard ive lived hard airport food expensive n fam time x ever
2022-09-09 00:19:29+00:00,HarirZharfan19,"Airport food is expensive. My salary is 300k, 500k a year, I will feel expensive. So best option? Don't be outside. Save do. Definitely eat at the airport. Buy 1-2 water first, then ask, you can eat. Usually when you buy it, you can say no. Hahahaha.",Kuala Lumpur,airport food expensive salary k k year feel expensive best option dont outside save definitely eat airport buy water first ask eat usually buy say hahahaha
2022-09-10 11:16:28+00:00,sifu_k,"Who controls the parking ticket price? Who controls the price of food in the stadium? If you are expensive for good service org xde mslh. But expensive to get it, who is noisy.",Gombak,control parking ticket price control price food stadium expensive good service org xde mslh expensive get noisy
2022-09-12 10:33:50+00:00,azlindhia,"I don't mind paying expensive, if the food is delicious in my throat. If it doesn't taste good, then I can buy it ..",,dont mind paying expensive food delicious throat doesnt taste good buy
2022-09-14 17:55:19+00:00,projectbekal,"Next week there is a request for this .. to count the cost first ..

#Projekbecakes we aim to sell food per pack rm8 .. the most expensive RM10 la .. but if there is a quantity and budget .. can be discussed

Can follow at https://t.co/m8lhf78kub https://t.co/zcj1xe0ute","Kuala Lumpur, Wilayah Persekut",next week request count cost first aim sell food per pack rm expensive rm la quantity budget discussed follow
2022-09-19 04:29:13+00:00,HarithHmzh,@kumuhaimin11 @nelsonc50 that's the thing. Diorg needs to know anything that got to do with food care and diet is expensive. That's what the commit is.,"Bukit Jalil, KUALA LUMPUR",thats thing diorg need know anything got food care diet expensive thats commit
2022-09-22 14:57:48+00:00,khidruslin,This is more FP. Burger RM7.20 continues to be RM30.76! Good chilis! Delivery charge is more expensive for food prices. Of course if there is not enough order here pay the difference and on top of that there is another service tax. Wth? https://t.co/ov8p2fgvbh,,fp burger rm continues rm good chili delivery charge expensive food price course enough order pay difference top another service tax wth
2022-09-24 10:49:31+00:00,Smohni64,@yuszuri @magmalaya ticket and food prices are expensive.,,ticket food price expensive
2022-09-28 04:05:10+00:00,rainbowuniqat,"Not the same. Private husband can be friends in the ward. Even good meals can bring food from the outside. Better service is expensive. Kat GH wants to bring food from the outside x. Not to go to the road to check the road, the nurse was shocked to check out CTG. 🤷🏻‍♀️",,private husband friend ward even good meal bring food outside better service expensive kat gh want bring food outside x go road check road nurse shocked check ctg
2022-09-30 09:14:08+00:00,yeolahv,"""But pills are expensive""

No, they're cheap. Only if you bother to listen to the KK Nurse after giving birth you must know this is not up to RM10 at KK

You really feel better to buy food, so don't worry about the kids and don't ask for help",Malaysia,pill expensive theyre cheap bother listen kk nurse giving birth must know rm kk really feel better buy food dont worry kid dont ask help
2022-10-03 11:39:44+00:00,payid23,"Mcm is normal, he has to put his new expensive food in https://t.co/jzk2y9Booi",Selangor,mcm normal put new expensive food
2022-10-06 02:26:06+00:00,MyraHana_,This week I didn't have time to cook lunch as full schedule prepared the order. Luckily there is a neighbor who opens the food order for the day ready to send it to the door. The price is not expensive to buy the foodpanda https://t.co/81opibdats,"Kajang, Selangor",week didnt time cook lunch full schedule prepared order luckily neighbor open food order day ready send door price expensive buy foodpanda
2022-10-08 22:41:08+00:00,faraanadiyot,"I wonder that hard -skinned foods must be expensive. Examples: durian, crab, shellfish 😂",kotarayaku,wonder hard skinned food must expensive example durian crab shellfish
2022-10-09 10:24:33+00:00,kraszbatu,"Last night he went to the ""Pekan"" in Ipoh Old Town. He has seafood tomyam mmg power la. And other food portions are big. Satisfied eating, the price is not very expensive.
@Perakfood @mohkeipoh https://t.co/ao5x7o24cy","Perak, Malaysia",last night went pekan ipoh old town seafood tomyam mmg power la food portion big satisfied eating price expensive
2022-10-14 11:04:01+00:00,payid23,"Almost full house ptg ni. Getting fishing with expensive food is not new.

#Nekoatsume #sibulus https://t.co/gyknkhe0uq",Selangor,almost full house ptg ni getting fishing expensive food new
2022-10-16 10:10:51+00:00,guahipster,@artfishstudio Sometimes it feels like the cam is expensive not to buy a cat food. 2.10 je. But the plague if there is more can be spent on the good brand. We humans sometimes want to taste good food. So can. Heheh follow the ability.,"Selangor, Malaysia",sometimes feel like cam expensive buy cat food je plague spent good brand human sometimes want taste good food heheh follow ability
2022-10-17 06:29:16+00:00,syafiqfathuddin,It tastes good ⭐️⭐️⭐️⭐️ Her food is a lot of price options she is okay 👍🏼 It's not expensive. https://t.co/btas2oct2k,Malaysia,taste good food lot price option okay expensive
2022-10-19 02:28:37+00:00,B2utyIMA,"- Buy what you need.
- No more cafe hunting except bile on vacation.
- Food Catu: Eat & amp; Drink only needed.
- Don't follow the trends of people.
- Mostly a lot of home.
- Less play IG.
- I don't buy expensive things, grab a sale.",Rainbow Cloud🌈⛅️,buy need cafe hunting except bile vacation food catu eat amp drink needed dont follow trend people mostly lot home le play ig dont buy expensive thing grab sale
2022-10-19 03:17:45+00:00,zafeiyra,"I just bought it for sale and always bought food. Skali buy 2 mustard vegetables, mushrooms in small plus, white mushrooms RM10. Expensive vegetables are also rupenye yee. Buy fried rice RM6-7 full for sorg 😂👍🏻","Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",bought sale always bought food skali buy mustard vegetable mushroom small plus white mushroom rm expensive vegetable also rupenye yee buy fried rice rm full sorg
2022-10-19 16:25:18+00:00,amirrafaell,"@TravelThis is a bit expensive, because it tastes like it. Drinking is expensive. Although I don't use the driver's ride scooter.

If you compare it to Thailand his food is like heaven and earth.

Eating in the new village is delicious.",Damansara,bit expensive taste like drinking expensive although dont use driver ride scooter compare thailand food like heaven earth eating new village delicious
2022-10-22 02:28:34+00:00,wearing3plemask,"Raise 200 basic points.
The OPR is rising only in debt.

Low OPR, Low Ringgit + Food Import Last year RM 55 Bills = Imported prices are expensive = expensive foods. Everything is wrong.

Low ringgit, export goes up, pay doesn't go up.
https://t.co/2ix4v2bcwe",,raise basic point opr rising debt low opr low ringgit food import last year rm bill imported price expensive expensive food everything wrong low ringgit export go pay doesnt go
2022-10-26 03:06:29+00:00,frahirdna,"@xxxamanina @im_bel_ ye doh is expensive food, look at Arau steady je 8 people",,ye doh expensive food look arau steady je people
2022-10-26 05:18:54+00:00,NAZLEERA,"@Shahellaaziera many times. 🥹 The problem is coming out, has nothing to do with the vendor, as it provides food, then between the riders & amp; customer la. But at the end we don't have to cut payment. Sad crazy. It's all the money. Buy raw brg is expensive now. 🥺",,many time problem coming nothing vendor provides food rider amp customer la end dont cut payment sad crazy money buy raw brg expensive
2022-10-26 09:04:51+00:00,Syamil_Luthfi,"See her review my jungle keep off. The food is all expensive, he has shawarma with the usual fried rice. But reviews her all the delicious food and affordable prices🥲",,see review jungle keep food expensive shawarma usual fried rice review delicious food affordable price
2022-10-27 11:49:37+00:00,ametbakaq,"If you want to lose weight this food is not expensive. Kiwak, with Sustenance Long Term again. The eggs are gone, what is it. The egg itself is fried.",kedah,want lose weight food expensive kiwak sustenance long term egg gone egg fried
2022-10-27 23:45:28+00:00,atiiikahhhh,"Suddenly remember that the food in the new office is all expensive, no more foodcourt price🥴",08000 - 47100,suddenly remember food new office expensive foodcourt price
2022-10-28 05:50:31+00:00,amaninanaeeim,"@Aimanshahir17 in KL food is cheaper, Bangi expensive stress","Damansara, Selangor",kl food cheaper bangi expensive stress
2022-10-28 16:05:22+00:00,amirheyyqal,The most expensive and unpleasant food was eating.,,expensive unpleasant food eating
2022-11-02 03:56:38+00:00,MohdShubhi,@Lostgenx1980 Chicken Cap is the most expensive compared to other canned foods!,"Petaling, Selangor",chicken cap expensive compared canned food
2022-11-06 11:33:01+00:00,linaraus,Remember the iols of a person who thinks the price of the hot pasta is no reason. It's been a long time since x bought it because it tastes too expensive for express foods that can be delicious.,Putrajaya |,remember iol person think price hot pasta reason long time since x bought taste expensive express food delicious
2022-11-09 02:33:21+00:00,equeen_esmae,@Arifazizi91 @syazayasmin7 @doqtahu ahha If you are close to family home I can say cheap. Area kg pandan there. If near PJ is so expensive.,"Kuala Terengganu, Terengganu",ahha close family home say cheap area kg pandan near pj expensive
2022-11-09 05:51:41+00:00,Messy_Sunflower,"To the Muslims of Islam, if you do the food of the food it is right. This is not the rice not to cook very expensive prices like eating restaurants. Try to imagine that customers are not lawful and swear to you.",,muslim islam food food right rice cook expensive price like eating restaurant try imagine customer lawful swear
2022-11-10 01:55:25+00:00,equeen_esmae,@_aziatomik @syazayasmin7 @doqtahu tu lah is said now bachelor rice is rm7 you. I was surprised. It's really expensive. Because this is rice + chicken + cabbage is RM9-RM10. The price is right. But in PJ this food is expensive. KL is cheap,"Kuala Terengganu, Terengganu",tu lah said bachelor rice rm surprised really expensive rice chicken cabbage rmrm price right pj food expensive kl cheap
2022-11-10 12:47:00+00:00,dreyse_kim,Food in Malacca is expensive. Within a week I spent RM 100 to eat. 🥴,KUL || SBN ✈️,food malacca expensive within week spent rm eat
2022-11-11 14:35:39+00:00,elisanajwa,"Camne is normal cmya oh, lam social media here to post a picture of her money, Meli Tok Meli yes, everyone wants to be expensive to be expensive, go out to eat. Hmmm is not paying everyone, pay for food for RM10 and even money. 😭😂",,camne normal cmya oh lam social medium post picture money meli tok meli yes everyone want expensive expensive go eat hmmm paying everyone pay food rm even money
2022-11-16 19:01:43+00:00,farahnaabilah,"I know if you have enough thank you for my income. I can help a little bit of siblings, but I still care about people can't eat. Don't think about all these agendas, think about eating tomorrow, cheap foods 😢",Malaysia,know enough thank income help little bit sibling still care people cant eat dont think agenda think eating tomorrow cheap food
2022-11-18 04:10:47+00:00,HaiqalKylo,@m4rijuanx tak. McD is expensive food to die,,tak mcd expensive food die
2022-11-19 13:03:39+00:00,Leechansew14,@frhyhms_ Here food is expensive.,"Sungai Manik, Perak",food expensive
2022-11-23 05:28:56+00:00,fadhil_lll,The most expensive daily commitment is food.,,expensive daily commitment food
2022-11-23 16:04:31+00:00,afik_q,I want to get a chance okay I'm onz but when you open your mouthpiece about that time you will not order more food because you can pay for my food,"Selangor, Malaysia",want get chance okay im onz open mouthpiece time order food pay food
2022-11-24 23:00:15+00:00,fahmiizzudin61,@nhaida17 sorry ah doe village a little 😂😂😂 You're the guilty of ordering weird weird food 🥲I told you that you are good at eating the best mixed tomyam. This is the price of food owner of the store to go back to the day🥱,,sorry ah doe village little youre guilty ordering weird weird food told good eating best mixed tomyam price food owner store go back day
2022-11-27 04:23:54+00:00,GhazaliResab,Do not solve the problem on the rope from the bottom to find out why the chicken and the eggs are expensive because the chickens are expensive chicken food imported trying to plant the corn2 Make this chicken food if the country of fighting the people of the people will starve,,solve problem rope bottom find chicken egg expensive chicken expensive chicken food imported trying plant corn make chicken food country fighting people people starve
2022-11-28 04:43:53+00:00,kewayamin,- The person who saw me post a lake dining area told me to go there too. I told you he was used to expecting too much. When he gets noise he is ready to be full of expense. Heyhhh I'm sorry. 😂,Shah Alam,person saw post lake dining area told go told used expecting much get noise ready full expense heyhhh im sorry
2022-11-29 00:02:46+00:00,miswxn,Be willing to make money to eat expensive food and pay cheap,"40460 Shah Alam, Selangor",willing make money eat expensive food pay cheap
2022-12-02 21:28:51+00:00,aliyadiyanamh,@chachafifufefo muroh to dio food dock? Sekalo expensive supo bed hahaha,"Bachok, Kelantan",muroh dio food dock sekalo expensive supo bed hahaha
2022-12-03 05:13:29+00:00,frhni_,See you go Paris + London how much money is over. Expensive food is right there,"Kedah, Malaysia",see go paris london much money expensive food right
2022-12-04 06:38:26+00:00,akmalarif90,"daily Metro

Expensive eggs, supplies have not recovered - food traders

15 minutes ago - https://t.co/6nkssp6jnz",Malaysia,daily metro expensive egg supply recovered food trader minute ago
2022-12-04 11:18:24+00:00,al_majidee,It feels like expensive expensive food prices in this grab food 😅,Malaysia,feel like expensive expensive food price grab food
2022-12-04 23:49:16+00:00,shazwan_r,@zu4nnnn ala but there is a cafe that is aesthetic but the price of food is expensive. Depends on Location,Kuala Lumpur City,ala cafe aesthetic price food expensive depends location
2022-12-05 04:31:13+00:00,noraaalee,See the Econsave items are cheaper but some are expensive. Like pampers with toiletries prices are expensive and compared to Ange but if the food is cheap. Mydin is back because it's close to the house and there is always an offer. So buy the time.,"Malacca, Malaysia",see econsave item cheaper expensive like pampers toiletry price expensive compared ange food cheap mydin back close house always offer buy time
2022-12-06 13:05:46+00:00,syfqdot,@medinaisa7 @doqtahu you have expensive bang not food but view 😂😤,"Selangor, Malaysia",expensive bang food view
2022-12-07 05:54:15+00:00,njuliana_azura,"This food festival is expensive, the food I buy in many of them has 2 people who can eat. Others, hmm kelaut. The gray taste of the sauté, imagine it. Sad weh! The food is not good! Don't buy it already!",Kuala Lumpur Federal Territory,food festival expensive food buy many people eat others hmm kelaut gray taste saut imagine sad weh food good dont buy already
2022-12-07 14:07:58+00:00,dreyse_kim,"All food, restaurants, mamak in Malacca are expensive, beating near KL. 🥲",KUL || SBN ✈️,food restaurant mamak malacca expensive beating near kl
2022-12-10 08:56:09+00:00,kerjaseni,"Congratulations to BM people. Make a good job, don't go out of the way. SAT's incident again.

For @ahmadmaslan, please do not rhetorically like this expensive food price at KLIA. The time of UMNO clown is over. You have a heavy responsibility. Fulfill.",end of the universe,congratulation bm people make good job dont go way sat incident please rhetorically like expensive food price klia time umno clown heavy responsibility fulfill
2022-12-12 04:18:52+00:00,IbnuFara,But that's how much food is expensive. Many people are difficult actually. Maybe the Ministry of Education should provide free food for school children. But don't give it all the fishball/chickenball,Between heaven and hell,thats much food expensive many people difficult actually maybe ministry education provide free food school child dont give fishballchickenball
2022-12-12 07:29:29+00:00,raxipjasry,@faruqmcgrrath Rain and expensive food 🤣,"Kuala Lumpur City, Kuala Lumpu",rain expensive food
2022-12-12 11:46:12+00:00,iam_lizaaziz,@localrkyt Food prices are rising. Self -saving steps at home 😊,"Shah Alam, Selangor, Malaysia",food price rising self saving step home
2022-12-14 01:41:34+00:00,perosakhidupmu,"Later if I have a lot of money for the first time I will give my cat. I nok@bowok sume dementi in@rumoh me, I bought a toy toys, more expensive food from royal canin, every day spa spa of all hair, talk!",,later lot money first time give cat nok sume dementi bought toy toy expensive food royal canin every day spa spa hair talk
2022-12-14 04:24:36+00:00,zikrulsafwan_16,"@criticosking I never bought food in the Doo Stadium, all expensive. After the game I have a week, it's free for free.","Selangor, Malaysia",never bought food doo stadium expensive game week free free
2022-12-15 09:51:13+00:00,amolnisrino,He wants to go out and buy some food for 10 times. Want to grab it is expensive 😌😌,KL || MANJUNG ⚒,want go buy food time want grab expensive
2022-12-16 07:05:15+00:00,eshalove21,Sadly when the food that KM ordered was not as good as it was ... what would it be expensive.🥲,"East Los Angeles, CA",sadly food km ordered good would expensive
2022-12-16 11:40:22+00:00,ketotbae,"So it's been a long time since craving Chinese food. Meet the halal shop Salam Noodles. Have tried Beef Noodles. Serious delicious. The price is not expensive, free water. What else do you want?

Dumpling him is full of full..spiced eggs he tastes good. https://t.co/lmy8324lky",WMKK (KUL) - WMKJ (JHB),long time since craving chinese food meet halal shop salam noodle tried beef noodle serious delicious price expensive free water else want dumpling full fullspiced egg taste good
2022-12-17 04:15:46+00:00,_mhdsaifullah,Special for uni kids who are always noisy cafe food https://t.co/bq2mzmod6d,"Malacca, Malaysia",special uni kid always noisy cafe food
2022-12-18 04:51:45+00:00,rausyannur,"Dotty's IOI City Mall

3/5

Food so so and don't match the price that is quite expensive https://t.co/ebbllxxtbm",Gombak - Kelana Jaya - BSP,dottys ioi city mall food dont match price quite expensive
2022-12-21 10:04:15+00:00,AmaleenaForever,Expensive rent ... rent room rent is expensive. Byr bill again. No transport. Take the train to work. Rmh near this train station is expensive. Expensive food. Everything to buy.,"Kuala Lumpur, Malaysia",expensive rent rent room rent expensive byr bill transport take train work rmh near train station expensive expensive food everything buy
2022-12-22 21:56:02+00:00,alpha_KVG,"@Mcdmalaysia oh, definitely worth it with that expensive price. Let's eat unhealthy foods and drink unhealthy drinks!",Kuala Lumpur City,oh definitely worth expensive price let eat unhealthy food drink unhealthy drink
2022-12-23 15:04:22+00:00,Cintaumi9,@Tahmad27164840 @xleovengence @syahirsyhr There are many options if you want ... the easiest thing to do ... Choose the affordable and affordable food prices ... expensive but x delicious x use jugak ...,"Kuala Lumpur City, Kuala Lumpu",many option want easiest thing choose affordable affordable food price expensive x delicious x use jugak
2022-12-23 15:42:36+00:00,NabilTaki92,"In the space there are many speakers blur what the solution is. You want to fall apart. 😂. We already have a blueprint industry with corn cultivation plan (2017 - 2032). There are 3 more phases in the plan.

Hahaha. The most expensive thing for this chicken is his food. You import the same jgk😂","Petaling, Selangor",space many speaker blur solution want fall apart already blueprint industry corn cultivation plan phase plan hahaha expensive thing chicken food import jgk
2022-12-25 06:30:57+00:00,amrafkz,"The issue of food in the market is expensive as it may be that the supermarket is buying more food (in Bulk) so dorg can get a cheaper price, compared to their small market so small as a price from suppliers is not like the price in the supermarket.",Currently in Malaysia,issue food market expensive may supermarket buying food bulk dorg get cheaper price compared small market small price supplier like price supermarket
2022-12-25 06:57:02+00:00,ZamaniZakaria,"@rafiziramli what the problem is, there is more money to eat chickens even if you know the price is expensive, if you know it's expensive not eating chicken, if you want to eat a cheap shop, it's a very good to understand ... .
Many other foods can be eaten.",malaysia Kl,problem money eat chicken even know price expensive know expensive eating chicken want eat cheap shop good understand many food eaten
2022-12-27 06:39:20+00:00,afrinaaaa__,Will share this tweet to my mum cause mama can't believe when i say food near bangsar expensive,L-1485,share tweet mum cause mama cant believe say food near bangsar expensive
2022-12-27 15:46:38+00:00,nick_amirrul,"Good read guys. The biggest cause of our inflation is food. If we all work together to reject the expensive supermarket/shop/market, then we push it","Kuala Terengganu, Terengganu",good read guy biggest cause inflation food work together reject expensive supermarketshopmarket push
2022-12-30 23:58:47+00:00,_Ch4I,"@aliyong_ @isusemasaviral agrees, you guys want to try viral, let's say Penang food is expensive, hello the food is expensive if I can afford it,","Setapak, ",agrees guy want try viral let say penang food expensive hello food expensive afford
2023-01-02 03:29:49+00:00,sherfiqashrdn,Actually all foods go up the price 🥺 and and it feels like it is actually bcs my money is getting reduced hahah,,actually food go price feel like actually bcs money getting reduced hahah
2023-01-04 08:26:30+00:00,aRRy_MaMaK,"@Mydsa_official P: Food prices are still expensive.
S: by right..uhuks uhuks https://t.co/3otop5xqkq","Sungai Buloh, Selangor",p food price still expensive rightuhuks uhuks
2023-01-06 02:12:35+00:00,shafina_99,"Ever been exposed to work members. Eat expensive stores, so I am cheap food..but sorng volunteer pay and last2 was part of the total with the brp orng ... Transfer money because lunch here byr 40 ++ 😔",malaysia,ever exposed work member eat expensive store cheap foodbut sorng volunteer pay last part total brp orng transfer money lunch byr
2023-01-06 06:16:51+00:00,Eastcantdark,"Hope Y.A.B @fadhlinasiddiq and Datuk Seri @anwaribrahim do something to appreciate the efforts of Maryam Muzamir which is not just a moral speech ...
So dh is not a reason to import expensive livestock food.","Kajang, Selangor",hope yab datuk seri something appreciate effort maryam muzamir moral speech dh reason import expensive livestock food
2023-01-09 09:18:32+00:00,Aliakhalisya,Back to KL is always dizzy to eat ape not because it's not but all the food is expensive hahahah,Malaysia,back kl always dizzy eat ape food expensive hahahah
2023-01-09 15:01:05+00:00,miuju,The food in the bask bear is expensive. Hahha,,food bask bear expensive hahha
2023-01-11 14:41:35+00:00,donacaddo70,"Just know that even the school cafeteria is paid by the canteen operators. At least it is best to be expensive, the poor students who are less likely to buy enough food to get rid of hunger.",,know even school cafeteria paid canteen operator least best expensive poor student le likely buy enough food get rid hunger
2023-01-12 10:02:00+00:00,adashuhada87,"@norazambudin put a picture of the portion each of the food. The price is expensive x story, if it tastes good.","Gelang Patah, JOHOR",put picture portion food price expensive x story taste good
2023-01-13 08:17:54+00:00,nizxmshxms,"Expensive food.

Sorry a little.",Kuala Lumpur Federal Territory,expensive food sorry little
2023-01-14 08:01:16+00:00,yirrginie,"Sometimes the expensive food, no matter what. The Memories 🍃🍃",,sometimes expensive food matter memory
2023-01-15 10:16:15+00:00,_frlad,Scroll grabfood but finally cook its own pasta. Long time ago see the price of food. Expensive nyahhhh,Shah Alam,scroll grabfood finally cook pasta long time ago see price food expensive nyahhhh
2023-01-19 02:50:28+00:00,ilovedessert95,It's not a tips but the price of food + delivery is expensive. There is a meal for RM7 but it has to pay up to RM14. That's where the double has to spend. 🥲,"Cheras, Selangor",tip price food delivery expensive meal rm pay rm thats double spend
2023-01-20 04:05:08+00:00,nizxmshxms,"The one who complements this expensive food price ...

Do you go to the market?",Kuala Lumpur Federal Territory,one complement expensive food price go market
2023-01-23 03:49:37+00:00,lomo_tech,The method of not eating at this expensive store is actually right. Even BN/Pn era. It's just that. It used to be the opposition. Ce asks for the kind of food price should not be here. Do other costs go up the salary eg.,-,method eating expensive store actually right even bnpn era used opposition ce asks kind food price cost go salary eg
2023-01-24 06:15:19+00:00,amirullazmannn,"Buto la Mekdi. The price is expensive, but the food is all right! It's not good, fried chicken plus a little!","Selangor, Malaysia",buto la mekdi price expensive food right good fried chicken plus little
2023-01-25 06:56:13+00:00,vtymhd,"F & amp; b work is difficult. What GK MN works to eat and raw material prices go up, have to raise food prices & amp; Drinks.last2 staff naked custy as expensive food. Hmmm. The price of the dh is cheap, cust has a choice mk proceed order or x. Pasya staff wak knk slh eh x ku fhm","Sibu, Sarawak",f amp b work difficult gk mn work eat raw material price go raise food price amp drinkslast staff naked custy expensive food hmmm price dh cheap cust choice mk proceed order x pasya staff wak knk slh eh x ku fhm
2023-01-26 13:58:39+00:00,JabalRazak,@fmtoday is another rich man can eat expensive foods,"Malacca, Malaysia",another rich man eat expensive food
2023-01-27 06:32:40+00:00,ramdan87,Before buying you don't forget to review first guys .. I feel like I don't want to comment before buying .. because they don't know what their fake food is .. it's expensive .. https://t.co/uyrcug03mh,"Shah Alam, Selangor",buying dont forget review first guy feel like dont want comment buying dont know fake food expensive
2023-01-27 11:04:46+00:00,iliansori,"This food security if you do research is going to explode. Issues that will not end, for example, this is the new Rafizi docking ""expensive food"" is one food security issue","Kuala Lumpur, Malaysia",food security research going explode issue end example new rafizi docking expensive food one food security issue
2023-01-27 15:37:03+00:00,serisseu,But self reward me food 😭 expensive laktuh 😭😭😭😭 Sukiya is fatty rice kak og lah,Kuala Lumpur City,self reward food expensive laktuh sukiya fatty rice kak og lah
2023-01-29 00:28:08+00:00,naimbinzaini,"@3da_nash in the context of slaughtered food, Muslims have other considerations other than prices. There are cheap chickens that can be bought but the heart is not sure of that halal level. They are willing to buy a little chickens as long as they feel confident. This is my observation when chatting with old people.",Kuala Lumpur,context slaughtered food muslim consideration price cheap chicken bought heart sure halal level willing buy little chicken long feel confident observation chatting old people
2023-01-29 05:29:16+00:00,emmnh_,Had to raise food prices because wet goods are expensive now. 😢 Sorry guys,Malaysia,raise food price wet good expensive sorry guy
2023-01-29 14:00:35+00:00,pdodido,"As an event organizer, I admit, a spoon, a tissue, a food container is quite expensive. But .. Where's Food Hygiene? Sad!",Petaling Jaya,event organizer admit spoon tissue food container quite expensive wheres food hygiene sad
2023-01-30 13:52:41+00:00,alinosours,"Che 'Restaurant Sek 13👎👎👎
1 Send food x order.
2 of our food + drinks do not order pn dkt cashier .. forced to pay the plaque.
3 pricey, all above rm10 .. i'm marhein je, rm12 fried vermicelli. 90 expensive?! I'm angry! SB has to stop by other stress ..","Malaysia, Melaka. ",che restaurant sek send food x order food drink order pn dkt cashier forced pay plaque pricey rm im marhein je rm fried vermicelli expensive im angry sb stop stress
2023-01-31 05:33:00+00:00,nowthisisrita,"Where to do it, the food in Malaysia is always a scam. Going to an expensive place is so je raso. But I'm still shopping in Malaysia. Dr Mersing to Food Rompin 👍🏼.",she/her,food malaysia always scam going expensive place je raso im still shopping malaysia dr mersing food rompin
2023-01-31 05:42:13+00:00,AizatSays,Who told you to tap the price. The most mediocre room is expensive but with the same price you can get a hotel/chalet/resort 4-5 stars near Thailand. Not to mention the price of food + souvenirs is expensive for the purpose of tourists. It's a face.,Kuantan • Bangi,told tap price mediocre room expensive price get hotelchaletresort star near thailand mention price food souvenir expensive purpose tourist face
2023-01-31 11:47:27+00:00,outlaw__J,I don't know how much my paycheck or expensive food is going to be expensive.,J's Pocket,dont know much paycheck expensive food going expensive
2023-01-31 14:21:28+00:00,iamfuzy,"To get here, you will go through the fenced forest. It's pretty and calm.

The price of food is not expensive but the fatty rice portion is not too big.

To know more, https://t.co/p6pqjfpzxh later #iamfuzykare https://t.co/5yr4dr2noz","Kuala Lumpur, Malaysia",get go fenced forest pretty calm price food expensive fatty rice portion big know later
2023-01-31 17:27:59+00:00,ImannurdinW,"One of the reasons for the price of food near the store is expensive now, try to see the same thing for sale near the Grab, Food Panda, Shopee Food platform. Same to or more expensive?","Kuala Lumpur, Wilayah Persekut",one reason price food near store expensive try see thing sale near grab food panda shopee food platform expensive
2023-02-01 08:41:53+00:00,azahsharipuddin,Can it be expensive to be expensive in Thailand but how much food is cheap?,S.A All Day,expensive expensive thailand much food cheap
2023-02-02 08:33:11+00:00,xeraheadstrong,"Hahahahahahah.
I opened a diner and chat.
Poor traders.
After all the people are not sorry?

When expensive, ask the government to lower prices.
The government dropped the price of food, it was a pity for traders.

Originally a national dispute, all things were arguing.","Chukai, Trengganu",hahahahahahah opened diner chat poor trader people sorry expensive ask government lower price government dropped price food pity trader originally national dispute thing arguing
2023-02-05 06:12:40+00:00,SirRdiShah,Agree this chapter. Our unhealthy fast food doesn't even care about selling expensive. It's not a staple food.,Sabah,agree chapter unhealthy fast food doesnt even care selling expensive staple food
