Datetime,Username,Translated_Tweets,Location,Cleaned_Tweets
2022-11-16 11:37:24+00:00,cikmiya91,"You can start tying your stomach, n turn on grab the day if it's late. The effort okkay money is coming to roll for the money xde feet. ✨🤲",kuala lumpur,start tying stomach n turn grab day late effort okkay money coming roll money xde foot
2022-11-22 01:01:43+00:00,Mr_fuadrazak,"Lahhhh, there is now a history of Mcm Mat Kilau's history movie. Strange-2 is the thinking of Malaysians. Even about 13mei is not the same. What do you want to do with your own 2. Diorg on the full meal, we people have to tie their stomachs ..",Malaysian,lahhhh history mcm mat kilaus history movie strange thinking malaysian even mei want diorg full meal people tie stomach
2022-11-22 15:17:50+00:00,muharanauri,Restore the country's economy immediately. Many people who are stomach and sleepy are sleeping in the face of loneliness.,"Irbid,Jordan",restore country economy immediately many people stomach sleepy sleeping face loneliness
2022-11-29 01:43:30+00:00,mosyukiborhan,Good morning. Pay 2 days. Art work payments are still detained by DBP. Let's tie it up today.,KL / Tangkak / Solo,good morning pay day art work payment still detained dbp let tie today
2022-11-30 08:43:42+00:00,TheyCallmeMsAnn,@intanraihan plague xde The term hungry engineer has a stomach ache. Not to have your own vehicle. Lol,"Sarawak, Malaysia",plague xde term hungry engineer stomach ache vehicle lol
2022-12-02 07:58:15+00:00,yudaareni,@Jules12anne most remembers having to tie stomachs to eat rice with sauce because money is running out of money 🥲,Putrajaya,remembers tie stomach eat rice sauce money running money
2022-12-03 00:30:24+00:00,purpinkledays,Never having a hard time studying with the convenience of my father's preparation ... never feeling a stomach ... may Allah give him a paradise without hisab for a father who sacrificed for the comfort of ank ... yra❤️,"rivervale,perth wa",never hard time studying convenience father preparation never feeling stomach may allah give paradise without hisab father sacrificed comfort ank yra
2022-12-04 15:10:20+00:00,hvymin,"Rarely do we eat tasty, we have a lot of stomach ties 😂 once in a while @vnnbow_. But it's not here. Hrga is not 🤣 https://t.co/ezumbfii","Kota Kinabalu, Sabah",rarely eat tasty lot stomach tie hrga
2022-12-06 04:31:55+00:00,beryls_,"After settling back on the kelate, you can start stomach ties 👍🏼 Can't eat tasty as always, movie all no okieshhhhhh ...",Kuala Lumpur Federal Territory,settling back kelate start stomach tie cant eat tasty always movie okieshhhhhh
2022-12-06 08:56:05+00:00,EhhhFaraa,The house loan goes up again within a month. Here is the belly of this,ᗩᗰᑭᗩᑎG,house loan go within month belly
2022-12-07 05:41:14+00:00,miuju,@jimachia belly pounds can not buy hahahha 😭,,belly pound buy hahahha
2022-12-08 09:15:15+00:00,mailmokhtar,"I don't want to know what to do, what I have to do. You want to promote the palapes, but the thing is for you to make your money on the stomach why you don't join? Less xpyah wants to tweet you to have Mat's stomach.",Malaysia,dont want know want promote palapes thing make money stomach dont join le xpyah want tweet mat stomach
2022-12-09 06:25:12+00:00,Nurinayo,"Someone: Nurin this concert he even has the money he has money. She's stable. No matter how much money he doesn't know.

Nyahhhhhh I also have a stomach ache 🤡","Kuala Lumpur, Wilayah Persekut",someone nurin concert even money money shes stable matter much money doesnt know nyahhhhhh also stomach ache
2022-12-09 13:10:59+00:00,YasiyaElle,"@imagishary Budget Fried Rice: White Rice, Onion & amp; Salt only. Soon it will be high blood pressure if Ahmad Maslan's fried rice menu is because you want to tie it up",Malaysia,budget fried rice white rice onion amp salt soon high blood pressure ahmad maslans fried rice menu want tie
2022-12-11 11:16:30+00:00,rizree87,@Hlmihnfi yasszaa stomach with cooking he said ..,"Kuala Lumpur, Wilayah Persekut",yasszaa stomach cooking said
2022-12-12 08:47:01+00:00,kiddiepax,"If there's one thing you need to know about me, I can buy gold suddenly without reason. I can tie my stomach, count on all the other things but for gold, I can suddenly just put aside some budget. Haha.",,there one thing need know buy gold suddenly without reason tie stomach count thing gold suddenly put aside budget haha
2022-12-13 09:55:41+00:00,Badmintonfans__,"Will be able to buy this stomach. How can you believe this product 🤣
It's been a graduate. In the end, all for your own efforts. Xperlu medicine ni🙃",Malaysia,able buy stomach believe product graduate end effort xperlu medicine ni
2022-12-14 06:09:16+00:00,hulianameseztor,See people renovating the house feels fun ..,Malaysia,see people renovating house feel fun
2022-12-14 13:14:54+00:00,rizree87,"1 time look like interesting ...
2 times look at it .. Offer Puyer Article .. Nice Giler Plate Cristal by Nachtmann .. 😍😍 Tie stomach mcm this hahaha ... 🤭 🤭 https://t.co/emqvk8rdk6","Kuala Lumpur, Wilayah Persekut",time look like interesting time look offer puyer article nice giler plate cristal nachtmann tie stomach mcm hahaha
2022-12-16 07:00:49+00:00,yeolahv,Earlier to find a high maintenance partner but I want to expect her stomach with you one day too,Malaysia,earlier find high maintenance partner want expect stomach one day
2022-12-16 19:12:29+00:00,nick_amirrul,"@lady_bugg11 yela from the idle cmtu is good to fill in religious programs. He has just renovated RM30j, until you have the heart of the money that is worth the taste of your people when the people are in the middle of the day, there are some, the student of the stomach, the cruelty is cruel. You answer near the hereafter","Kuala Terengganu, Terengganu",yela idle cmtu good fill religious program renovated rmj heart money worth taste people people middle day student stomach cruelty cruel answer near hereafter
2022-12-18 04:53:13+00:00,farra_frank,It's been a week since I've worked. Tie the stomach la dis month ya farah.,"Petaling, Selangor",week since ive worked tie stomach la dis month ya farah
2022-12-18 08:00:04+00:00,latabayu,"Not afraid..you are afraid of BN. New ties are comfortable for your own stomach, mortgage principles. Btw dato 'never won in all the general election..it's a secret x","Melawati, KL",afraidyou afraid bn new tie comfortable stomach mortgage principle btw dato never general electionits secret x
2022-12-20 11:50:43+00:00,_alissyaibrhm,"I don't like paw2 people, if people themselves tie my stomach to eat. He wants to share it. Don't want to. Don't be forced.",Malaysia,dont like paw people people tie stomach eat want share dont want dont forced
2022-12-22 07:48:16+00:00,MalyaGhazali,"Zint is one of the best pls !!!!!!! Love zint so much back then, willing to tie the stomach to save money to buy it at 7e 😂",,zint one best pls love zint much back willing tie stomach save money buy e
2022-12-26 14:02:47+00:00,_alissyaibrhm,But it is not always our mom to compare us with other cousins ​​can buy beautiful cars. And we're using bad cars. Want to see her son tie stomach every month? 🥹🥹😭,Malaysia,always mom compare u cousin buy beautiful car using bad car want see son tie stomach every month
2022-12-27 18:10:23+00:00,_Fjayyy,When the kids used to be CC in the czip lee shop. Will be able to tie the stomach to hang out with this cc main 😂,"Kajang, Selangor",kid used cc czip lee shop able tie stomach hang cc main
2023-01-06 14:51:51+00:00,ujstephen,You have to learn the stomach back then ☺️,"47130, MY",learn stomach back
2023-01-09 11:56:09+00:00,hisyfx,I have enough to eat. There is a little more money to save. It can be a bit of a family. I knocked on my stomach a little. Nk settle which should be not any,KUL-JHR,enough eat little money save bit family knocked stomach little nk settle
2023-01-10 14:58:47+00:00,wantogey,"After paying for all the commitments, you have a little belly. But I'm not the beginning of the beginning of the month, saving first. There are more new enjoyers. Not like a friend, the beginning of the month enjoys not remembering the world. The end of the month of Single Rice Share two people 😂",Penang,paying commitment little belly im beginning beginning month saving first new enjoyer like friend beginning month enjoys remembering world end month single rice share two people
2023-01-26 14:09:02+00:00,farahnaabilah,"After the new about 2k monthly commitment. After that anyone who bought a house, had a medical takaful grant? Tie the stomach and der mcm tu hahahaha. So I want to be fully cut near the car oil and eat, save it again",Malaysia,new k monthly commitment anyone bought house medical takaful grant tie stomach der mcm tu hahahaha want fully cut near car oil eat save
2023-01-31 22:39:59+00:00,dirikuboneka,@Aisydahliaa taknak celebrate 😭. I want to save money. Got a stomach tie,"Muar, Johor",taknak celebrate want save money got stomach tie
2023-02-03 03:27:12+00:00,ShafiqTRULLY,This dock is one missed ... keep running the budget ... saturated with stomach up to wait for pay ... adehhh ...,PENANG,dock one missed keep running budget saturated stomach wait pay adehhh
2023-02-06 13:30:12+00:00,AzraeeMamat,"@jungledweller1 @arwahmaklampir remembers when the CPP had a student who was a poor, stomach ache and only eating once every 2 days. The part -time work is gone, my dad is hard. Remembering the first time studying, no money to find a sample that people did a demo in the supermarket 😓",,remembers cpp student poor stomach ache eating every day part time work gone dad hard remembering first time studying money find sample people demo supermarket
2023-02-14 01:59:45+00:00,aziznorzali_pg,"Fact 1 - The story of the poor prophet to fast (stomach tie) is true. But it was not the whole life of the Prophet because the Prophet (saws) was just the early days of the pilgrimage.

Even before the Prophet (peace be upon him) he was appointed his own apostle he was a millionaire.",Malaysia,fact story poor prophet fast stomach tie true whole life prophet prophet saw early day pilgrimage even prophet peace upon appointed apostle millionaire
2023-02-14 01:59:45+00:00,aziznorzali_pg,"Being rich is often said to be unmatched in the way of life of the Prophet. This fact is always mentioned:

1. 'Poor Prophet to a belly'

2. ""The Prophet reminds his companions not to be overwhelmed by the world"".

Right to this fact? Read this thread to the end 🧵",Malaysia,rich often said unmatched way life prophet fact always mentioned poor prophet belly prophet reminds companion overwhelmed world right fact read thread end
2023-02-14 12:31:41+00:00,BorneoBah,"Just do what you have to my dear pm. Do this now rather then later. What a stomach ache, we need to go through some bumps along the way.","North Borneo, Malaysia. Earth.",dear pm rather later stomach ache need go bump along way
2023-02-16 12:31:29+00:00,HamzahNazari,"You, a politician who seems to be overwhelming the power of others in the middle of the day, you waste money while we have stomachs, the people are not as easy as forgetting.
What's more is the frightened, but it will arise because now there is internet?",Malaysia,politician seems overwhelming power others middle day waste money stomach people easy forgetting whats frightened arise internet
2023-02-21 11:40:52+00:00,ismadLonggaq,"Fortunately there were Tok Keramat, but to this day the stomach is not eating vegetables🫠",dalam peti ais,fortunately tok keramat day stomach eating vegetable
2023-02-21 14:05:17+00:00,yosheema,"Grateful for the time when I studied for both diploma and degree, I never had a stomach ache. I was comfortable.",Tragic Kingdom,grateful time studied diploma degree never stomach ache comfortable
2023-02-21 15:05:17+00:00,MFirdausIqbal,Oh I automatically tie my stomach? Because you eat tomato sauce with fried chicken first 😭,"Primorsk, Erangel",oh automatically tie stomach eat tomato sauce fried chicken first
2023-02-23 08:07:17+00:00,macs_aswad,"No need to feel guilty, just respect and respond to good service. The responsibility of the father, the guilt is necessary but do not get the stomach to die, it is a fool of the call. Throw away the mindset when we use our dad's money useless. Other than that when it comes to work",,need feel guilty respect respond good service responsibility father guilt necessary get stomach die fool call throw away mindset use dad money useless come work
2023-02-26 11:37:07+00:00,aweiliwei,@ivor_xianz I know some uni students they really tie stomach on their daily meal to save money.,"Kuala Krai, Kelantan",know uni student really tie stomach daily meal save money
2023-02-27 07:52:02+00:00,noraaalee,"I spent a week for RM 50, if that week I had to go back to buy a bus ticket for a long time so that week I was in my stomach. That's why it used to be so skinny now hahaha 😂😂","Malacca, Malaysia",spent week rm week go back buy bus ticket long time week stomach thats used skinny hahaha
2023-02-27 08:12:50+00:00,kholeed94,"I went to JPJ Bangi to renew my license, service down. I have to go to the post office, once x leh renew sb ade suit. Xleh help the people? The economy is not bad at eating @anthonyloke stomach",Kuala Lumpur City,went jpj bangi renew license service go post office x leh renew sb ade suit xleh help people economy bad eating stomach
2023-02-27 09:08:40+00:00,syedh4fez,"Hopefully tomorrow pay. If not, what do you want to eat. Tonight has to be tied up 😭","Petaling Jaya, Selangor",hopefully tomorrow pay want eat tonight tied
2023-03-03 05:50:37+00:00,lewanjxhnski,"@Faktabukanauta damn it, i'm the stomach to eat maggie sometimes. Get the menu of lunch time at the workplace and be grateful.",Witchcraft School of Hogwarts,damn im stomach eat maggie sometimes get menu lunch time workplace grateful
2023-03-03 14:26:42+00:00,nrdeanna,"Allahu, why is a human being like this. He knows that there is no outside of his stomach. He doesn't feel like buying a kilo rice for 1 month.","Kuala Lumpur, Wilayah Persekut",allahu human like know outside stomach doesnt feel like buying kilo rice month
2023-03-04 05:29:45+00:00,aiamir_,"@Anyssrosicky betoi sis. Willing to tie stomach, steal breathing for saving money.",ֆօʍɛաɦɛʀɛ օռʟʏ աɛ ӄռօա,betoi si willing tie stomach steal breathing saving money
2023-03-11 15:30:03+00:00,CikShamsulPSRTM,Nowadays with high prices of goods and high cost of living ... some are starving and belly ... this is a reality is not fantasy.,"HULU KELANG,KL,MALAYSIA",nowadays high price good high cost living starving belly reality fantasy
2023-03-13 15:48:48+00:00,Mohdfaiz13,@Xaviernaxa that time collected money until my stomach was going to buy an iPhone 4 je 😉,"Shah Alam, Selangor",time collected money stomach going buy iphone je
2023-03-19 10:29:03+00:00,HlmiHnfi,"Ye, after the new vacation regrets the belly 😂","Perlis, Malaysia",ye new vacation regret belly
2023-03-19 14:57:31+00:00,amolnisrino,Tie your stomach is already fasting 🥹,KL || MANJUNG ⚒,tie stomach already fasting
2023-03-26 16:22:40+00:00,OpieyAzlan,"""Eco -friendly"" Hangla Hangla wants to remove fish stomach in plastic ties2",,eco friendly hangla hangla want remove fish stomach plastic tie
2023-03-28 02:06:25+00:00,msianinsight,"Traders have to raise prices, people carefully spend and belly https://t.co/kddrtlwgva",Kuala Lumpur City,trader raise price people carefully spend belly
2023-03-28 15:16:01+00:00,raihanatrmn,"Before this, I was sure to declare the IRB, back to all the PCB. This year you have to pay the tax. It's not worth it. Tie the stomach upset this is 🥲",Petaling Jaya,sure declare irb back pcb year pay tax worth tie stomach upset
2023-03-29 05:12:52+00:00,drzul_albakri,I do not want any Mahasiwa who binds the stomach during this Ramadan. May the students of the student be able to take advantage of Ramadan to multiply worship and study lessons. [4/4],Putrajaya,want mahasiwa bind stomach ramadan may student student able take advantage ramadan multiply worship study lesson
2023-03-30 02:23:35+00:00,azeerarambli,2nd shirts until yes can be tied stomach until the next paycheck.,"Kuching, Sarawak",nd shirt yes tied stomach next paycheck
